"Bronhouder"	"VTHobject ID"	"Bedrijfstype"	"Beëndigd"	"Adres"	"Gemeente"	"Aantal stallen"	"IPPC"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"BAG VBO X"	"BAG VBO Y"	"Gem. emissie X"	"Gem. emissie Y"	"Besluitdatum"	"Zaaktype"
"ODNML"	"6031NV17"	"Melkrundvee"	"Nee"	"Bloemerstraat 17 6031NV Nederweert"	"Nederweert"	"6"	"Ja"	"9.888,78"	"21.396,12"	"3.957.192,00"	"179252"	"369643"	"179205"	"369644"	"2024-01-17"	"Ambtshalve wijziging"
"ODNML"	"6031NV1B"	"Paarden"	"Nee"	"Bloemerstraat 1B 6031NV Nederweert"	"Nederweert"	"2"	"Nee"	"117,00"	"0,00"	"0,00"	"179699"	"367639"	"179627"	"367653"	"2021-04-26"	"Intrekking:Activiteitenbesluit"
"ODNML"	"6031NV9D"	"Leghennen"	"Nee"	"Bloemerstraat 9D 6031NV Nederweert"	"Nederweert"	"4"	"Nee"	"3.734,00"	"12.784,00"	"2.634.000,00"	"179619"	"368401"	"179549"	"368433"	"2017-03-10"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"6031NW18"	"Vleesvee"	"Nee"	"Bloemerstraat 18 6031NW Nederweert"	"Nederweert"	"5"	"Nee"	"64,20"	"393,60"	"1.464,00"	"179559"	"368622"	"179614"	"368628"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031NW8"	"Leghennen"	"Nee"	"Bloemerstraat 8 6031NW Nederweert"	"Nederweert"	"4"	"Ja"	"7.552,90"	"53.000,74"	"4.945.122,00"	"179674"	"367815"	"179775"	"367854"	"2024-12-16"	"Melding Besluit Activiteit Leefomgeving"
"ODNML"	"6031NX4"	"voormalig bedrijf"	"Ja"	"Kleine steeg 4 6031NX NEDERWEERT"	"Nederweert"	"3"	"Nee"	"0,00"	"0,00"	"0,00"	"179412"	"368508"	"179412"	"368508"	"2017-01-04"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031NZ9A"	"Vleesvarkens"	"Nee"	"Hoebensstraat 9A 6031NZ NEDERWEERT"	"Nederweert"	"1"	"Nee"	"2.800,60"	"33.902,00"	"225.522,00"	"179839"	"367377"	"179820"	"367385"	"2019-10-10"	"Melding:Activiteitenbesluit"
"ODNML"	"6031PD32"	"voormalig bedrijf"	"Ja"	"Strateris 32 6031PD Nederweert"	"Nederweert"	"7"	"Nee"	"0,00"	"0,00"	"0,00"	"179720"	"367061"	"179771"	"367115"	"2014-03-12"	"Intrekking:Activiteitenbesluit"
"ODNML"	"6031PD42"	"voormalig bedrijf"	"Ja"	"Strateris 42 6031PD NEDERWEERT"	"Nederweert"	"5"	""	"0,00"	"0,00"	"0,00"	"179600"	"367253"	"179600"	"367253"	"2011-12-31"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031PD44C"	"voormalig bedrijf"	"Ja"	"Strateris 44C 6031PD Nederweert"	"Nederweert"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"179623"	"367348"	"179639"	"367399"	"2019-10-08"	"Intrekking:Omgevingsvergunning intrekking"
"ODNML"	"6031PE11"	"Zeugen"	"Nee"	"Hovensteeg 11 6031PE Nederweert"	"Nederweert"	"2"	"Nee"	"1.091,53"	"6.620,90"	"58.205,00"	"179534"	"367049"	"179528"	"366977"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031PG1"	"Konijnen"	"Nee"	"Herstraat 1 6031PG Nederweert"	"Nederweert"	"6"	"Nee"	"4.510,40"	"0,00"	"0,00"	"179039"	"367343"	"179094"	"367344"	"2016-04-04"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"6031PG12"	"Melkrundvee"	"Nee"	"Herstraat 12 6031PG Nederweert"	"Nederweert"	"1"	"Nee"	"16,40"	"0,00"	"344,00"	"178960"	"367340"	"178970"	"367358"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031PG8"	"voormalig bedrijf"	"Ja"	"Herstraat 8 6031PG NEDERWEERT"	"Nederweert"	"3"	"Nee"	"0,00"	"0,00"	"0,00"	"179086"	"367453"	"179055"	"367467"	"2011-12-31"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031PH12"	"Biggen"	"Nee"	"Karissteeg 12 6031PH Nederweert"	"Nederweert"	"2"	"Nee"	"505,75"	"16.593,50"	"47.575,00"	"178757"	"369030"	"178769"	"369087"	"2016-03-02"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"6031PH32"	"Vleeskuikens"	"Nee"	"Karissteeg 32 6031PH Nederweert"	"Nederweert"	"4"	"Ja"	"9.044,00"	"49.476,00"	"2.211.576,00"	"178396"	"369043"	"178358"	"369155"	"2024-04-11"	"Omgevingsvergunning-verandering"
"ODNML"	"6031PH4"	"Leghennen"	"Nee"	"Karissteeg 4 6031PH Nederweert"	"Nederweert"	"1"	"Ja"	"6.860,30"	"39.834,00"	"1.992.695,85"	"179276"	"367851"	"179375"	"367963"	"2014-05-08"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"6031PH5"	"Leghennen"	"Nee"	"Karissteeg 5 6031PH Nederweert"	"Nederweert"	"2"	"Nee"	"1.956,00"	"12.240,00"	"946.200,00"	"179150"	"368277"	"179086"	"368297"	"2018-12-05"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"6031PJ11"	"Zeugen"	"Nee"	"Lage Kuilen 11 6031PJ Nederweert"	"Nederweert"	"4"	"Ja"	"2.239,20"	"46.701,20"	"199.168,00"	"178720"	"368774"	"178727"	"368667"	"2025-05-22"	"Omgevingsvergunning milieuneutraal"
"ODNML"	"6031PK12"	"Vleesvarkens"	"Nee"	"Booldersdijk 12 6031PK NEDERWEERT"	"Nederweert"	"5"	"Ja"	"9.295,56"	"153.741,30"	"1.045.889,00"	"178376"	"368443"	"178396"	"368477"	"2020-12-29"	"Vergunning:Omgevingsvergunning revisie"
"ODNML"	"6031PK19"	"Melkrundvee"	"Nee"	"Booldersdijk 19 6031PK Nederweert"	"Nederweert"	"7"	"Nee"	"10.201,00"	"142,40"	"92.554,00"	"177743"	"369161"	"177682"	"369134"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031PK2"	"Leghennen"	"Nee"	"Booldersdijk 2 6031PK Nederweert"	"Nederweert"	"6"	"Ja"	"9.025,73"	"81.896,80"	"3.172.925,00"	"179012"	"367571"	"179060"	"367656"	"2024-07-15"	"Ambtshalve wijziging"
"ODNML"	"6031PK20"	"Nerts Vos"	"Nee"	"Booldersdijk 20 6031PK Nederweert"	"Nederweert"	"1"	"Nee"	"575,00"	"0,00"	"18.400,00"	"177903"	"369152"	"177858"	"369272"	"2022-08-16"	"Intrekking gedeeltelijk veebestand"
"ODNML"	"6031PK7"	"voormalig bedrijf"	"Ja"	"Booldersdijk 7 6031PK NEDERWEERT"	"Nederweert"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"178640"	"367918"	"178640"	"367918"	"2016-06-20"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031PM1"	"Paarden"	"Nee"	"Hardsteeg 1 6031PM Nederweert"	"Nederweert"	"1"	"Nee"	"25,00"	"0,00"	"0,00"	"178785"	"367584"	"178705"	"367498"	"2021-01-19"	"Vergunning:Omgevingsverg. gedeeltelijke intrekking"
"ODNML"	"6031PM3"	"Leghennen"	"Ja"	"Hardsteeg 3 6031PM Nederweert"	"Nederweert"	"5"	"Ja"	"nu"	"nu"	"nu"	"178632"	"367639"	"178522"	"367669"	"2024-02-06"	"Intrekking gehele veebestand"
"ODNML"	"6031PN0"	"voormalig bedrijf"	"Ja"	" 0 6031PN "	"Nederweert"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"179277"	"367247"	"179277"	"367247"	"2012-12-11"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031PN13"	"Vleesvarkens"	"Ja"	"Heerweg 13 6031PN Nederweert"	"Nederweert"	"2"	"Nee"	"nu"	"nu"	"nu"	"179120"	"367274"	"179115"	"367296"	"2023-03-15"	"Melding beëindiging veehouderij"
"ODNML"	"6031PN2H"	"Melkrundvee"	"Nee"	"Heerweg 2H 6031PN Nederweert"	"Nederweert"	"3"	"Nee"	"584,00"	"712,00"	"7.700,00"	"179211"	"367220"	"179226"	"367223"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031PP2"	"Zeugen"	"Ja"	"Krommedijk 2 6031PP Nederweert"	"Nederweert"	"8"	"Ja"	"nu"	"nu"	"nu"	"178605"	"367342"	"178602"	"367427"	"2024-09-05"	"Intrekken gehele veebestand OW"
"ODNML"	"6031PR33"	"voormalig bedrijf"	"Ja"	"Boeket 33 6031PR Nederweert"	"Nederweert"	"4"	"Nee"	"0,00"	"0,00"	"0,00"	"178787"	"366663"	"178816"	"366600"	"2021-04-15"	"Intrekking:Omgevingsvergunning intrekking"
"ODNML"	"6031PR4"	"Vleeskuikens"	"Nee"	"Boeket 4 6031PR Nederweert"	"Nederweert"	"3"	"Ja"	"1.057,00"	"16.482,00"	"743.820,00"	"179021"	"366632"	"179068"	"366672"	"2024-01-17"	"Ambtshalve wijziging"
"ODNML"	"6031PS0"	"Leghennen"	"Nee"	" 0 6031PS "	"Nederweert"	"3"	"Nee"	"4.257,64"	"10.725,64"	"2.251.681,00"	"178720"	"366955"	"178774"	"366943"	"2016-08-15"	"Vergunning:Activiteitenbesluit"
"ODNML"	"6031PS10"	"Paarden"	"Nee"	"Aan 't Ven 10 6031PS Nederweert"	"Nederweert"	"2"	"Nee"	"56,70"	"0,00"	"0,00"	"178592"	"367025"	"178590"	"367045"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031PS4A"	"zeer gering van omvang"	"Nee"	"Aan 't Ven 4A 6031PS Nederweert"	"Nederweert"	"1"	"Nee"	"0,40"	"0,34"	"84,00"	"178735"	"366846"	"178783"	"366884"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031PS6"	"Zeugen"	"Nee"	"Aan 't Ven 6 6031PS Nederweert"	"Nederweert"	"5"	"Nee"	"1.262,03"	"19.170,46"	"156.700,00"	"178668"	"366921"	"178717"	"366967"	"2021-07-12"	"Vergunning:Omgevingsvergunning beperkte milieutoets"
"ODNML"	"6031PS9"	"voormalig bedrijf"	"Ja"	"Aan 't Ven 9 6031PS NEDERWEERT"	"Nederweert"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"178586"	"366897"	"178586"	"366897"	"2017-01-24"	"Melding:intrekking gehele veebestand"
"ODNML"	"6031PV0"	"Vleesvee"	"Nee"	" 0 6031PV "	"Nederweert"	"2"	"Nee"	"742,20"	"26.330,40"	"31.188,00"	"177924"	"366830"	"177911"	"366846"	"2020-06-26"	"Vergunning:Beschikking eerste fase"
"ODNML"	"6031PV1"	"voormalig bedrijf"	"Ja"	"Rosselsweg 1 6031PV NEDERWEERT"	"Nederweert"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"177971"	"366581"	"177971"	"366581"	"2014-06-30"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031PV2"	"voormalig bedrijf"	"Ja"	"Rosselsweg 2 6031PV NEDERWEERT"	"Nederweert"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"178077"	"366635"	"178077"	"366635"	"2016-07-13"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031PW3"	"voormalig bedrijf"	"Ja"	"Hoek 3 6031PW NEDERWEERT"	"Nederweert"	"3"	"Nee"	"0,00"	"0,00"	"0,00"	"177984"	"366425"	"178024"	"366424"	"2018-08-08"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031PX1"	"Paarden"	"Nee"	"Grasdijk 1 6031PX Nederweert"	"Nederweert"	"2"	"Nee"	"126,80"	"0,00"	"0,00"	"177403"	"366640"	"177362"	"366575"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031PX2"	"voormalig bedrijf"	"Ja"	"Grasdijk 2 6031PX NEDERWEERT"	"Nederweert"	"4"	"Nee"	"0,00"	"0,00"	"0,00"	"177441"	"366729"	"177440"	"366719"	"2016-01-27"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031PX2B"	"Zeugen"	"Nee"	"Grasdijk 2B 6031PX Nederweert"	"Nederweert"	"2"	"Nee"	"1.978,80"	"23.453,90"	"172.803,00"	"177238"	"366859"	"177298"	"366931"	"2012-08-24"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"6031PX2C"	"Zeugen"	"Nee"	"Grasdijk 2C 6031PX Nederweert"	"Nederweert"	"5"	"Nee"	"2.235,37"	"22.823,80"	"141.195,00"	"177185"	"366930"	"177233"	"366992"	"2013-09-23"	"Vergunning:Activiteitenbesluit"
"ODNML"	"6031PX5"	"Paarden"	"Nee"	"Grasdijk 5 6031PX NEDERWEERT"	"Nederweert"	"3"	"Nee"	"379,00"	"0,00"	"0,00"	"176868"	"367161"	"176879"	"367167"	"2015-02-10"	"Melding:Activiteitenbesluit"
"ODNML"	"6031PZ5"	"Paarden"	"Nee"	"Tolheuvel 5 6031PZ Nederweert"	"Nederweert"	"1"	"Nee"	"20,00"	"0,00"	"0,00"	"177653"	"366436"	"177643"	"366414"	"2007-12-17"	"Vergunning:Activiteitenbesluit"
"ODNML"	"6031PZ7"	"Paarden"	"Nee"	"Tolheuvel 7 6031PZ Nederweert"	"Nederweert"	"1"	"Nee"	"30,00"	"0,00"	"0,00"	"177479"	"366627"	"177465"	"366603"	"2018-12-06"	"Melding:Activiteitenbesluit"
"ODNML"	"6031RA11"	"Zeugen"	"Nee"	"Heijsterstraat 11 6031RA Nederweert"	"Nederweert"	"4"	"Nee"	"1.930,50"	"25.910,40"	"121.270,00"	"178264"	"366409"	"178330"	"366387"	"2019-05-15"	"Melding:Omgevingsvergunning Inrichting"
"ODNML"	"6031RA2123"	"Zeugen"	"Nee"	"Heijsterstraat 2123 6031RA NEDERWEERT"	"Nederweert"	"4"	"Ja"	"2.601,63"	"65.460,20"	"205.137,00"	"177964"	"366154"	"177967"	"366135"	"2024-07-26"	"Ambtshalve wijziging"
"ODNML"	"6031RA23"	"voormalig bedrijf"	"Ja"	"Heijsterstraat 23 6031RA NEDERWEERT"	"Nederweert"	"3"	"Nee"	"0,00"	"0,00"	"0,00"	"177903"	"366118"	"177903"	"366118"	"2013-02-28"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031RA3"	"voormalig bedrijf"	"Ja"	"Heijsterstraat 3 6031RA NEDERWEERT"	"Nederweert"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"178676"	"366539"	"178676"	"366539"	"2011-05-17"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031RA4"	"Zeugen"	"Nee"	"Heijsterstraat 4 6031RA Nederweert"	"Nederweert"	"4"	"Ja"	"3.165,89"	"58.333,30"	"259.089,60"	"178327"	"366514"	"178328"	"366633"	"2024-01-17"	"Ambtshalve wijziging"
"ODNML"	"6031RC90"	"Vleesvarkens"	"Nee"	"Molenweg 90 6031RC Nederweert"	"Nederweert"	"2"	"Nee"	"1.950,00"	"23.920,00"	"154.530,00"	"179171"	"365892"	"179088"	"365953"	"2021-12-16"	"Melding activiteitenbesluit"
"ODNML"	"6031RD4"	"Vleesvee"	"Nee"	"Ouwijck 4 6031RD Nederweert"	"Nederweert"	"2"	"Nee"	"1.575,00"	"16.020,00"	"14.850,00"	"179272"	"365576"	"179277"	"365625"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031RN19"	"Zeugen"	"Nee"	"Roeven 19 6031RN NEDERWEERT"	"Nederweert"	"3"	"Ja"	"2.891,09"	"33.710,20"	"250.758,00"	"180237"	"364172"	"180256"	"364091"	"2024-02-19"	"Ambtshalve wijziging"
"ODNML"	"6031RN21"	"Geiten"	"Nee"	"Roeven 21 6031RN NEDERWEERT"	"Nederweert"	"3"	"Nee"	"5.493,00"	"41.796,00"	"1.213.430,00"	"180272"	"363997"	"180279"	"364023"	"2018-06-05"	"Melding:Activiteitenbesluit"
"ODNML"	"6031RN6E"	"voormalig bedrijf"	"Ja"	"Roeven 6E 6031RN NEDERWEERT"	"Nederweert"	"9"	"Nee"	"0,00"	"0,00"	"0,00"	"180330"	"364647"	"180330"	"364647"	"2009-02-20"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031RR1"	"Ov.Pluimvee"	"Nee"	"Roeventerschans 1 6031RR Nederweert"	"Nederweert"	"3"	"Nee"	"10.945,96"	"24.950,35"	"1.384.342,00"	"180401"	"364496"	"180493"	"364508"	"2020-10-20"	"Melding:Activiteitenbesluit"
"ODNML"	"6031RR1A"	"Melkrundvee"	"Nee"	"Roeventerschans 1A 6031RR Nederweert"	"Nederweert"	"1"	"Nee"	"276,20"	"0,00"	"4.136,00"	"180406"	"364385"	"180514"	"364364"	"2015-07-09"	"Melding:Activiteitenbesluit"
"ODNML"	"6031RR5"	"voormalig bedrijf"	"Ja"	"Roeventerschans 5 6031RR NEDERWEERT"	"Nederweert"	"4"	"Nee"	"0,00"	"0,00"	"0,00"	"180494"	"364224"	"180494"	"364224"	"2015-03-23"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6031RS0"	"Zeugen"	"Ja"	"Randweg West 21 6031RS NEDERWEERT"	"Nederweert"	"3"	"Nee"	"nu"	"nu"	"nu"	"179080"	"366473"	"179104"	"366468"	"2026-01-29"	"Melding beëindiging veehouderij"
"ODNML"	"6031RW17"	"Konijnen"	"Nee"	"Kraan 17 6031RW Nederweert"	"Nederweert"	"1"	"Nee"	"240,00"	"0,00"	"0,00"	"181128"	"363560"	"181121"	"363534"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031RW21A"	"Vleesvee"	"Nee"	"Kraan 21A 6031RW Nederweert"	"Nederweert"	"4"	"Nee"	"65,40"	"0,00"	"1.032,00"	"180965"	"363366"	"180924"	"363325"	"1996-06-13"	"Melding activiteitenbesluit"
"ODNML"	"6031RX16"	"Melkrundvee"	"Ja"	"Kraan 16 6031RX Nederweert"	"Nederweert"	"1"	"Nee"	"130,00"	"0,00"	"1.180,00"	"180784"	"363547"	"180784"	"363565"	"2026-01-29"	"Melding beëindiging veehouderij"
"ODNML"	"6031SC7"	"Vleesvarkens"	"Nee"	"Schoor 7 6031SC Nederweert"	"Nederweert"	"4"	"Nee"	"2.534,00"	"35.048,80"	"159.752,00"	"180641"	"364300"	"180679"	"364358"	"2020-06-02"	"Melding:Veranderen voorschriften"
"ODNML"	"6031SC8"	"Leghennen"	"Nee"	"Schoor 8 6031SC Nederweert"	"Nederweert"	"4"	"Ja"	"3.218,88"	"21.045,32"	"4.023.370,00"	"180638"	"364257"	"180657"	"364137"	"2024-06-24"	"Ambtshalve wijziging"
"ODNML"	"6031SE8"	"Vleesvarkens"	"Nee"	"Liskesweg 8 6031SE NEDERWEERT"	"Nederweert"	"2"	"Ja"	"2.471,40"	"109.834,00"	"469.768,00"	"181693"	"363748"	"181700"	"363687"	"2024-05-08"	"Omgevingsvergunning-verandering"
"ODNML"	"6031SG12"	"Melkrundvee"	"Ja"	"Wessemerdijk 12 6031SG Nederweert"	"Nederweert"	"2"	"Nee"	"nu"	"nu"	"nu"	"182440"	"362659"	"182402"	"362637"	"2026-01-26"	"Melding beëindiging veehouderij"
"ODNML"	"6031SG14"	"Paarden"	"Nee"	"Wessemerdijk 14 6031SG Nederweert"	"Nederweert"	"2"	"Nee"	"7,10"	"0,00"	"0,00"	"183086"	"361456"	"183071"	"361459"	"2012-01-26"	"Intrekking:gedeeltelijke intrekking"
"ODNML"	"6031SG3"	"Paarden"	"Nee"	"Wessemerdijk 3 6031SG Nederweert"	"Nederweert"	"6"	"Nee"	"35,04"	"45,80"	"1.756,00"	"180750"	"364953"	"180744"	"364960"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031SM12"	"Paarden"	"Nee"	"Mildert 12 6031SM Nederweert"	"Nederweert"	"2"	"Nee"	"96,00"	"0,00"	"0,00"	"183434"	"361565"	"183439"	"361552"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6031SM13"	"Paarden"	"Nee"	"Mildert 13 6031SM Nederweert"	"Nederweert"	"1"	"Nee"	"102,00"	"0,00"	"1.720,00"	"183270"	"361808"	"183307"	"361847"	"2018-07-24"	"Melding:Activiteitenbesluit"
"ODNML"	"6031SV9"	"Ov.Pluimvee"	"Ja"	"Schans 9 6031SV Nederweert"	"Nederweert"	"3"	"Nee"	"nu"	"nu"	"nu"	"181995"	"366515"	"181903"	"366588"	"2026-03-02"	"Intrekken gehele veebestand OW"
"ODNML"	"6031SZ6"	"Vleeskuikens"	"Ja"	"Den akker 6 6031SZ Nederweert"	"Nederweert"	"4"	"Nee"	"nu"	"nu"	"nu"	"181199"	"365552"	"181218"	"365590"	"2026-01-26"	"Melding beëindiging veehouderij"
"ODNML"	"6034RA0"	"voormalig bedrijf"	"Ja"	"Hulsen 0 6034RA NEDERWEERT EIND"	"Nederweert"	"3"	"Nee"	"0,00"	"0,00"	"0,00"	"181554"	"365383"	"181561"	"365381"	"2017-10-18"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6034RA1"	"Vleesvarkens"	"Nee"	"Hulsen 1 6034RA Nederweert-Eind"	"Nederweert"	"6"	"Ja"	"4.328,15"	"121.359,30"	"534.747,00"	"181555"	"365480"	"181634"	"365326"	"2021-07-26"	"Vergunning:milieu neutrale wijziging"
"ODNML"	"6034RD11"	"voormalig bedrijf"	"Ja"	"Gebleektendijk 11 6034RD NEDERWEERT EIND"	"Nederweert"	"5"	"Nee"	"0,00"	"0,00"	"0,00"	"185841"	"367583"	"185841"	"367583"	"2012-09-20"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6034RD7"	"Melkrundvee"	"Nee"	"Gebleektendijk 7 6034RD Nederweert-Eind"	"Nederweert"	"3"	"Nee"	"2.077,00"	"0,00"	"18.688,00"	"185248"	"367175"	"185214"	"367211"	"2013-09-11"	"Melding:Activiteitenbesluit"
"ODNML"	"6034RD8"	"Vleesvarkens"	"Nee"	"Gebleektendijk 8 6034RD Nederweert-Eind"	"Nederweert"	"2"	"Nee"	"1.828,80"	"16.891,20"	"108.378,00"	"183873"	"366424"	"183885"	"366383"	"2015-11-08"	"Melding:Activiteitenbesluit"
"ODNML"	"6034RG1A"	"Paarden"	"Nee"	"Stokershorst 1A 6034RG Nederweert-Eind"	"Nederweert"	"2"	"Nee"	"86,20"	"0,00"	"0,00"	"187061"	"368426"			"2023-06-19"	"Melding activiteitenbesluit"
"ODNML"	"6034RG3"	"Melkrundvee"	"Nee"	"Stokershorst 3 6034RG Nederweert-Eind"	"Nederweert"	"6"	"Nee"	"1.768,80"	"0,00"	"15.906,00"	"187002"	"368442"	"187023"	"368436"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6034RG4"	"voormalig bedrijf"	"Ja"	"Stokershorst 4 6034RG NEDERWEERT EIND"	"Nederweert"	"4"	"Nee"	"0,00"	"0,00"	"0,00"	"187009"	"368528"	"187009"	"368528"	"2014-06-18"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6034RG5"	"Melkrundvee"	"Nee"	"Stokershorst 5 6034RG Nederweert-Eind"	"Nederweert"	"4"	"Nee"	"3.300,80"	"0,00"	"37.010,00"	"187314"	"368412"	"187354"	"368448"	"2017-01-05"	"Vergunning:Omgevingsvergunning Inrichting"
"ODNML"	"6034RH29"	"voormalig bedrijf"	"Ja"	"Kruisstraat 29 6034RH Nederweert-Eind"	"Nederweert"	"3"	"Nee"	"0,00"	"0,00"	"0,00"	"182086"	"365660"	"182071"	"365759"	"2014-03-12"	"Intrekking:Activiteitenbesluit"
"ODNML"	"6034RJ129"	"Leghennen"	"Nee"	"Kruisstraat 129 6034RJ Nederweert-Eind"	"Nederweert"	"3"	"Ja"	"8.347,20"	"49.104,00"	"6.127.520,00"	"184379"	"365961"	"184304"	"366036"	"2024-03-25"	"Omgevingsvergunning-revisie"
"ODNML"	"6034RJ133"	"Melkrundvee"	"Nee"	"Kruisstraat 133 6034RJ Nederweert-Eind"	"Nederweert"	"3"	"Nee"	"1.914,40"	"0,00"	"18.016,00"	"185185"	"366392"	"185163"	"366428"	"2012-12-06"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6034RL0"	"Leghennen"	"Nee"	"Kruisstraat 0 6034RL NEDERWEERT EIND"	"Nederweert"	"2"	"Ja"	"7.888,39"	"22.562,74"	"5.574.324,00"	"184222"	"365739"	"184241"	"365690"	"2024-02-07"	"Ambtshalve wijziging"
"ODNML"	"6034RL122"	"Melkrundvee"	"Nee"	"Kruisstraat 122 6034RL Nederweert-Eind"	"Nederweert"	"6"	"Nee"	"1.956,00"	"0,00"	"20.430,00"	"183881"	"365577"	"183923"	"365565"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6034RM1"	"Melkrundvee"	"Nee"	"De Riet 1 6034RM Nederweert-Eind"	"Nederweert"	"2"	"Nee"	"1.303,80"	"0,00"	"11.724,00"	"183678"	"365648"	"183643"	"365673"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6034RM4"	"voormalig bedrijf"	"Ja"	"de Riet 4 6034RM NEDERWEERT EIND"	"Nederweert"	"1"	"Nee"	"0,00"	"0,00"	"0,00"	"183731"	"365923"	"183731"	"365923"	"2015-07-20"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6034RN11"	"voormalig bedrijf"	"Ja"	"Baldessenweg 11 6034RN NEDERWEERT EIND"	"Nederweert"	"6"	"Nee"	"0,00"	"0,00"	"0,00"	"182795"	"365978"	"182795"	"365978"	"2011-11-28"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6034RN5"	"Paarden"	"Nee"	"Baldessenweg 5 6034RN Nederweert-Eind"	"Nederweert"	"1"	"Nee"	"100,00"	"0,00"	"0,00"	"182515"	"365879"	"182529"	"365913"	"2012-10-20"	"Melding:besluit landbouwbedrijven milieubeheer"
"ODNML"	"6034RZ8"	"Leghennen"	"Nee"	"Kruiszijweg 8 6034RZ Nederweert-Eind"	"Nederweert"	"3"	"Nee"	"3.474,00"	"9.449,28"	"2.334.528,00"	"182883"	"365826"	"182958"	"365822"	"2015-01-08"	"Vergunning:Beschikkking WM revisievergunning"
"ODNML"	"6034SM85"	"voormalig bedrijf"	"Ja"	"Eind 85 6034SM Nederweert-Eind"	"Nederweert"	"9"	"Nee"	"0,00"	"0,00"	"0,00"	"182245"	"364520"	"182294"	"364506"	"2014-01-21"	"Intrekking:Activiteitenbesluit"
"ODNML"	"6034SN12"	"Ov.Pluimvee"	"Nee"	"Eind 12 6034SN Nederweert-Eind"	"Nederweert"	"6"	"Nee"	"16.184,00"	"36.890,00"	"2.046.800,00"	"181977"	"365269"	"181823"	"365211"	"2003-06-19"	"Vergunning:beschikking WM veranderingsvergunning"
"ODNML"	"6034SN28"	"voormalig bedrijf"	"Ja"	"Eind 28 6034SN NEDERWEERT EIND"	"Nederweert"	"2"	"Nee"	"0,00"	"0,00"	"0,00"	"182083"	"364622"	"182083"	"364622"	"2012-02-08"	"Intrekking:intrekking gehele veebestand"
"ODNML"	"6034SN32"	"Vleesvee"	"Nee"	"Eind 32 6034SN Nederweert-Eind"	"Nederweert"	"1"	"Nee"	"106,00"	"712,00"	"3.400,00"	"182121"	"364309"	"182112"	"364299"	"1900-01-01"	"Vergunning:onbekend"
"ODNML"	"6034SN40"	"Melkrundvee"	"Nee"	"Eind 40 6034SN Nederweert-Eind"	"Nederweert"	"1"	"Nee"	"264,00"	"0,00"	"2.280,00"	"182312"	"364170"	"182284"	"364154"	"2020-12-11"	"Melding:Veranderen voorschriften"
