provincie,instellingsnaam,straatnaam,huisnummer-toevoeging,postcode,plaatsnaam,gemeentenummer,gemeentenaam,telefoonnummer,onderwijstype,latitude,longitude
Overijssel,Basisschool Sint Jan,Haaksbergerstraat,255,7545 Gh,Enschede,0153,Enschede,0534314301,Basisonderwijs,52.20969499,6.87787312
Overijssel,Basisschool Alfonsus,Pastoor Geertmanstraat,10,7535 Bz,Enschede,0153,Enschede,0534314249,Basisonderwijs,52.21371466,6.91124066
Overijssel,De Windroos,Het Bijvank,107,7544 Da,Enschede,0153,Enschede,0534762082,Basisonderwijs,52.19533069,6.87334355
Overijssel,Bonifatius,Zaanstraat,10,7523 Hc,Enschede,0153,Enschede,0534354871,Basisonderwijs,52.23986473,6.88525723
Overijssel,Paus Joannes,Floraparkstraat,155,7531 Xg,Enschede,0153,Enschede,0534353811,Basisonderwijs,52.23168311,6.91628768
Overijssel,De Zonnewijzer,Regulusstraat,8,7521 Dx,Enschede,0153,Enschede,0534328080,Basisonderwijs,52.23042443,6.86154916
Overijssel,Basisschool Menkotoren,Rijnstraat,15,7523 Gd,Enschede,0153,Enschede,0534304939,Basisonderwijs,52.23867858,6.89759034
Overijssel,De Triangel,Gerard Terborghstraat,1,7545 Bv,Enschede,0153,Enschede,0534837060,Basisonderwijs,52.21180183,6.8580311
Overijssel,Bomans,Veldhoflanden,92,7542 Lx,Enschede,0153,Enschede,0534771751,Basisonderwijs,52.19417234,6.89990168
Overijssel,Helmerwijs,Ravenhorsthoek,38,7546 Ea,Enschede,0153,Enschede,0534774654,Basisonderwijs,52.1932787,6.85229235
Overijssel,Schateiland,Esmarkelaan,207,7534 Jz,Enschede,0153,Enschede,0534617500,Basisonderwijs,52.21503896,6.95055907
Overijssel,Ouverture,Ouverturestraat,68,7534 Cp,Enschede,0153,Enschede,0534611776,Basisonderwijs,52.2104718,6.97401325
Overijssel,Gereformeerde Basisschool De Fontein,Wederiklaan,1,8265 Da,Kampen,0166,Kampen,0383314284,Basisonderwijs,52.5498899,5.9061148
Overijssel,Basissch De Marliaantjes,Hammerweg,8,7447 Sm,Hellendoorn,0163,Hellendoorn,0548681270,Basisonderwijs,52.423874,6.48162783
Overijssel,De Smithoek,Roelofsbrink,12,7683 Ck,Den Ham Ov,1700,Twenterand,0546671372,Basisonderwijs,52.46095235,6.49480923
Overijssel,Christelijke Basisschool De Fontein,Hoofdweg,56,7676 Ag,Westerhaar-Vriezenv Wijk,1700,Twenterand,0546658122,Basisonderwijs,52.44771683,6.62161953
Overijssel,De Maten,Broekmaten,6,7683 Xh,Den Ham Ov,1700,Twenterand,0546671231,Basisonderwijs,52.46609046,6.49695341
Overijssel,Basisschool De Tweeklank,Albardastraat,35,7611 Be,Aadorp,0141,Almelo,0546863213,Basisonderwijs,52.37667899,6.62873202
Overijssel,Basisschool De Bron,Molenstraat,2,7671 Kb,Vriezenveen,1700,Twenterand,0546567748,Basisonderwijs,52.40166366,6.59801121
Overijssel,Christelijke Basisschool Eltheto,Schoolstraat,9,7671 Gg,Vriezenveen,1700,Twenterand,0546567656,Basisonderwijs,52.40479697,6.61213438
Overijssel,De Regenboog,De Leeuwerik,1,7671 Zx,Vriezenveen,1700,Twenterand,0546562580,Basisonderwijs,52.40343931,6.61823971
Overijssel,Christelijke Basisschool Rehoboth,Buitenlandweg,1,7671 Rk,Vriezenveen,1700,Twenterand,0546567564,Basisonderwijs,52.41578533,6.64175018
Overijssel,Christelijke Basisschool De Polle,Oude Hoevenweg,97,7671 Ph,Vriezenveen,1700,Twenterand,0546567637,Basisonderwijs,52.43754131,6.67177132
Overijssel,Protestants Christelijke Basisschool Shalom,Zicht,2,7671 Nd,Vriezenveen,1700,Twenterand,0546567547,Basisonderwijs,52.41025713,6.60621688
Overijssel,Notter School Met De Bijbel,Klokkendijk,16,7467 Pd,Notter,0189,Wierden,0548518988,Basisonderwijs,52.33353482,6.52032672
Overijssel,Montessori 'T Annink,Bergweg,34,7557 Bt,Hengelo Ov,0164,Hengelo,0742916073,Basisonderwijs,52.2660155,6.8081115
Overijssel,Basisschool De Horizon,Brusselstraat,15,7559 Nn,Hengelo Ov,0164,Hengelo,0748200347,Basisonderwijs,52.29560231,6.80709494
Overijssel,Wilbertschool,Ruijsdaelstraat,45,7556 Ws,Hengelo Ov,0164,Hengelo,0742914499,Basisonderwijs,52.27731353,6.78407849
Overijssel,Ikc Aventurijn,Breemarsweg,483,7555 Ka,Hengelo Ov,0164,Hengelo,0742917939,Basisonderwijs,52.25451265,6.76898931
Overijssel,Ikc De Wooldermarke,Semmelweisstraat,44,7555 Nt,Hengelo Ov,0164,Hengelo,0742425779,Basisonderwijs,52.27060105,6.7723729
Overijssel,Ikc 'T Eimink,Johan Buziaustraat,14,7558 La,Hengelo Ov,0164,Hengelo,0742780775,Basisonderwijs,52.28736013,6.82952324
Overijssel,Ikc De Kiem,Klaas De Rookstraat,53,7558 Dj,Hengelo Ov,0164,Hengelo,0742770067,Basisonderwijs,52.28283923,6.82202042
Overijssel,Basisschool De Bleek,Kerkpad,9,7554 Pr,Hengelo Ov,0164,Hengelo,0743676270,Basisonderwijs,52.21012762,6.74312781
Overijssel,Esrein,Kerkstraat,116,7553 Vx,Hengelo Ov,0164,Hengelo,0742919911,Basisonderwijs,52.25859966,6.78645655
Overijssel,De Hunenborg,Old Ruitenborgh,31,7556 Nk,Hengelo Ov,0164,Hengelo,0742911629,Basisonderwijs,52.27636944,6.79929957
Overijssel,Dalton Ikc Plechelmus,Wilbertstraat,15-A,7556 Wh,Hengelo Ov,0164,Hengelo,0742916271,Basisonderwijs,52.27540506,6.78332833
Overijssel,Ikc Sint Jan,Oude Postweg,55,7557 Da,Hengelo Ov,0164,Hengelo,0742914073,Basisonderwijs,52.27005387,6.80649693
Overijssel,Ikc Titus Brandsma,Drienerstraat,51,7551 Hl,Hengelo Ov,0164,Hengelo,0742910500,Basisonderwijs,52.26538865,6.79914135
Overijssel,Ikc Hart Van Slangenbeek,Luxemburgstraat,100,7559 Nb,Hengelo Ov,0164,Hengelo,0742773553,Basisonderwijs,52.29283298,6.81058594
Overijssel,Ikc Berflo,Apolloplein,1,7552 Vg,Hengelo Ov,0164,Hengelo,0742910291,Basisonderwijs,52.25496068,6.8062845
Overijssel,De Akker,P.C. Hooftlaan,202,7552 He,Hengelo Ov,0164,Hengelo,0742424545,Basisonderwijs,52.26107112,6.82538186
Overijssel,Klim Op School,Lentfersweg,29,7461 Ej,Rijssen,1742,Rijssen-Holten,0548541490,Basisonderwijs,52.3041427,6.52628839
Overijssel,Basisschool Sint Sebastianus,Bibenstraat,19,7447 Ck,Hellendoorn,0163,Hellendoorn,0548654742,Basisonderwijs,52.39175517,6.45071015
Overijssel,Basisschool Sint Stephanus,Sint Stephanusstraat,3,7625 Ph,Zenderen,0147,Borne,0742662583,Basisonderwijs,52.32459298,6.72493281
Overijssel,De Langewieke,Langewijk,178-A,7701 Ak,Dedemsvaart,0160,Hardenberg,0523613309,Basisonderwijs,52.6066762,6.46126395
Overijssel,De Rietslenke,Nicolaas Beetsstraat,6,7442 Tl,Nijverdal,0163,Hellendoorn,0548612045,Basisonderwijs,52.35704174,6.46716693
Overijssel,Rooms Katholieke Basisschool Sint Stephanus,Pastoor Ossestraat,8,7627 Pl,Bornerbroek,0141,Almelo,0743841585,Basisonderwijs,52.30966239,6.65648135
Overijssel,Basisschool Willibrordus,De Seringen,2,7681 Je,Vroomshoop,1700,Twenterand,0546646211,Basisonderwijs,52.46513003,6.56577107
Overijssel,Rooms Katholieke Basisschool Op Weg,Pastoor Langedijkstraat,1,7448 Al,Haarle Gem Hellendoorn,0163,Hellendoorn,0548595251,Basisonderwijs,52.36099749,6.38103329
Overijssel,Roomskatholieke Maria School,Bongerd,1,7642 Da,Wierden,0189,Wierden,0546572690,Basisonderwijs,52.35936216,6.59094215
Overijssel,Basisschool De Wingerd,Bachlaan,60,7442 Jh,Nijverdal,0163,Hellendoorn,0548612055,Basisonderwijs,52.35589244,6.48561553
Overijssel,Het Galjoen,Kruizemunthof,4,7641 Ex,Wierden,0189,Wierden,0546573236,Basisonderwijs,52.35946721,6.60317355
Overijssel,Basisschool De Triangel,Kuperserf,1,7443 Hc,Nijverdal,0163,Hellendoorn,0548617329,Basisonderwijs,52.37772824,6.48293984
Overijssel,Basisschool De Talenter,Margrietlaan,1,7468 An,Enter,0189,Wierden,0547381647,Basisonderwijs,52.29237162,6.57307537
Overijssel,Deventer Leerschool Voor Basisonderwijs,Brinkpoortstraat,7,7411 Hr,Deventer,0150,Deventer,0570616801,Basisonderwijs,52.25612599,6.15883417
Overijssel,Willibrord,Johanninksweg,4,7591 Nx,Denekamp,1774,Dinkelland,0541351896,Basisonderwijs,52.39666865,7.02627071
Overijssel,Plechelmus-School,Plechelmusstraat,9,7587 Al,De Lutte,0168,Losser,0541551507,Basisonderwijs,52.31527796,6.98590453
Overijssel,Bernardus-School,Hoflaan,6,7597 Ls,Saasveld,1774,Dinkelland,0743494327,Basisonderwijs,52.33012833,6.8075562
Overijssel,De Kerkewei,Kerkewei,2,7596 Kn,Rossum Ov,1774,Dinkelland,0541625234,Basisonderwijs,52.35252686,6.92406506
Overijssel,N Boaken,Heggelkampsweg,4,7636 Rb,Agelo,1774,Dinkelland,0541291912,Basisonderwijs,52.39268981,6.88561198
Overijssel,St Aloysiussch,Sint Remigiusstraat,5,7595 Am,Weerselo,1774,Dinkelland,0541661445,Basisonderwijs,52.35103717,6.85534549
Overijssel,Willibrordus,Kerkweg,1,7561 Pt,Deurningen,1774,Dinkelland,0742780314,Basisonderwijs,52.3016296,6.83896158
Overijssel,Rooms Katholieke Alexanderschool,Ootmarsumsestraat,21,7591 En,Denekamp,1774,Dinkelland,0541351769,Basisonderwijs,52.37614841,6.99995484
Overijssel,R.K. Basisschool De Meander,Profietstraat,8,7631 Gr,Ootmarsum,1774,Dinkelland,0541291619,Basisonderwijs,52.40706055,6.90345633
Overijssel,De Zevenster,Meester Muldersstraat,45,7591 Va,Denekamp,1774,Dinkelland,0541351716,Basisonderwijs,52.37444558,7.01337588
Overijssel,Rooms Katholieke Basisschool De Maten,Guido Gezellestraat,35,7576 Ag,Oldenzaal,0173,Oldenzaal,0541532607,Basisonderwijs,52.31244909,6.9077737
Overijssel,De Veldkamp,Churchillstraat,2,7591 Cx,Denekamp,1774,Dinkelland,0541351935,Basisonderwijs,52.37903744,7.00496604
Overijssel,De Leemstee,Helmichstraat,44,7574 Tx,Oldenzaal,0173,Oldenzaal,0541532725,Basisonderwijs,52.30175119,6.93875292
Overijssel,'T Kampke,Ottershagenweg,45,7635 Lt,Lattrop-Breklenkamp,1774,Dinkelland,0541229393,Basisonderwijs,52.42727302,6.9757311
Overijssel,Drieeenheidsschool,Meijbreestraat,11,7573 Ep,Oldenzaal,0173,Oldenzaal,0541512279,Basisonderwijs,52.31805613,6.93229051
Overijssel,'N Esch,Schoolstraat,18,7634 Ps,Tilligte,1774,Dinkelland,0541221200,Basisonderwijs,52.40455836,6.95410506
Overijssel,Franciscusschool,Lyceumstraat,2-B,7572 Cp,Oldenzaal,0173,Oldenzaal,0541533561,Basisonderwijs,52.30721461,6.92819279
Overijssel,Mariaschool,Beuningerstraat,63,7588 Rg,Beuningen Ov,0168,Losser,0541351948,Basisonderwijs,52.35810919,6.99888506
Overijssel,De Esch,Oosterikweg,1,7577 Pl,Oldenzaal,0173,Oldenzaal,0541513460,Basisonderwijs,52.32676454,6.92130956
Overijssel,De Bongerd,Wieldraaierlaan,120,7577 Nr,Oldenzaal,0173,Oldenzaal,0541580580,Basisonderwijs,52.32551867,6.90647282
Overijssel,De Wendakker,Zandhorstlaan,95,7576 Vr,Oldenzaal,0173,Oldenzaal,0541517584,Basisonderwijs,52.31590138,6.90222006
Overijssel,Beatrixschool,Van Broekhuizenstraat,4,7461 Vw,Rijssen,1742,Rijssen-Holten,0548540677,Basisonderwijs,52.30264799,6.52719381
Overijssel,Basisschool Juliana,Roerdomp,24,7462 Xc,Rijssen,1742,Rijssen-Holten,0548636000,Basisonderwijs,52.30905505,6.49788819
Overijssel,Basisschool Wilhelmina,Bevervoorde,17,7462 Aa,Rijssen,1742,Rijssen-Holten,0548540555,Basisonderwijs,52.30866923,6.51855104
Overijssel,Basisschool Willem Alexander,Koninginneweg,44-A,7462 Hn,Rijssen,1742,Rijssen-Holten,0548540008,Basisonderwijs,52.30181819,6.50774912
Overijssel,Basisschool Johan Friso,Johannes Vermeerstraat,8,7462 Bn,Rijssen,1742,Rijssen-Holten,0548540330,Basisonderwijs,52.29933586,6.51831106
Overijssel,Basisschool Constantyn,Braakmansdijk,7,7462 Lx,Rijssen,1742,Rijssen-Holten,0548540799,Basisonderwijs,52.30318603,6.5009255
Overijssel,Vrije School De Zevenster,Operalaan,150,7577 Ja,Oldenzaal,0173,Oldenzaal,0541521050,Basisonderwijs,52.324196,6.91836127
Overijssel,Basisschool Vrije School Almelo,Biesterweg,6,7608 Rn,Almelo,0141,Almelo,0546492727,Basisonderwijs,52.3738847,6.67901266
Overijssel,Vrije School De Kleine Johannes,Oosterstraat,3-A/B,7413 Xv,Deventer,0150,Deventer,0570626115,Basisonderwijs,52.25911429,6.1613219
Overijssel,De Noorderkroon,Elferinksweg,106,7545 Kj,Enschede,0153,Enschede,0534354654,Basisonderwijs,52.21472086,6.86642613
Overijssel,Vrije School Michaël,Bachlaan,8,8031 Hl,Zwolle,0193,Zwolle,0384225448,Basisonderwijs,52.52581593,6.0783639
Overijssel,De Schakel,Beerzerhaar,5-A,7685 Pp,Beerzerveld,0175,Ommen,0523251788,Basisonderwijs,52.50510728,6.57763521
Overijssel,Christelijke Basisschool De Fontein,Gouden Regenstraat,21,7775 Ax,Lutten,0160,Hardenberg,0488451569,Basisonderwijs,52.61104978,6.57636979
Overijssel,Protestants Christelyke Basisschool De Regenboog,Schoolstraat,9,7451 Ev,Holten,1742,Rijssen-Holten,0548366160,Basisonderwijs,52.279367,6.4210086
Overijssel,De Morgenster,Fazant,6,8281 Gk,Genemuiden,1896,Zwartewaterland,0383855582,Basisonderwijs,52.6185548,6.04810029
Overijssel,De Levensbron,Taghof,2,8281 Na,Genemuiden,1896,Zwartewaterland,0383854401,Basisonderwijs,52.61774946,6.03439984
Overijssel,Protestants Christelijk Basisschool De Schaapskooi,Kuperserf,47,7443 Hc,Nijverdal,0163,Hellendoorn,0548614945,Basisonderwijs,52.37646124,6.48274399
Overijssel,Protestants Christelijke Basisschool De Bongerd,Zuidelijke Hoofddijk,3,7443 Rs,Nijverdal,0163,Hellendoorn,0548610722,Basisonderwijs,52.38014646,6.47442971
Overijssel,Protestants Christelijke Basisschool De Veenbrug,Gerhard Nijlandstraat,4,7687 Ar,Daarlerveen,0163,Hellendoorn,0546646236,Basisonderwijs,52.44112218,6.57799308
Overijssel,Christelijke Basisschool De Ark,'T Caphorst,2,7688 Rk,Daarle,0163,Hellendoorn,0546697405,Basisonderwijs,52.43480228,6.53353337
Overijssel,Basisschool De Es,Noord Esweg,26,7447 Gb,Hellendoorn,0163,Hellendoorn,0548654065,Basisonderwijs,52.39173573,6.44521605
Overijssel,Protestants Christelijke Basisschool Prinses Marijke,Willem De Clercqstraat,7,7443 Xg,Nijverdal,0163,Hellendoorn,0548615312,Basisonderwijs,52.37173174,6.45324754
Overijssel,De Meander,Lochtersweg,1,7442 Bm,Nijverdal,0163,Hellendoorn,0548615308,Basisonderwijs,52.36285378,6.48574274
Overijssel,Talentrijk,P C Stamstraat,2,7442 Zc,Nijverdal,0163,Hellendoorn,0548615313,Basisonderwijs,52.35624827,6.47474597
Overijssel,Protestants Christelijke Basisschool Prinses Beatrix,Trompweg,12,7441 Hr,Nijverdal,0163,Hellendoorn,0548655249,Basisonderwijs,52.36953143,6.44942423
Overijssel,Nederlands Hervormde School De Triangel,Korte Kerkweg,25,7954 Gc,Rouveen,0180,Staphorst,0522291355,Basisonderwijs,52.61261247,6.18312064
Overijssel,Christelijke Nationale Basisschool De Wegwijzer,Lage Landweg,2,7777 Rn,Schuinesloot,0160,Hardenberg,0523683053,Basisonderwijs,52.6477089,6.5586182
Overijssel,Christelijke Basisschool De Driesprong,Nieuwe Schoolweg,3,7645 Av,Hoge Hexel,0189,Wierden,0546697908,Basisonderwijs,52.3956288,6.55885306
Overijssel,Cbs De Akkerwal,Ypeloschoolweg,2-A,7468 Re,Enter,0189,Wierden,0547383661,Basisonderwijs,52.32361932,6.59139584
Overijssel,De Wegwijzer,Rijssenseweg,20,7468 Ad,Enter,0189,Wierden,0547381685,Basisonderwijs,52.29519929,6.57254978
Overijssel,De Morgenster,Kruizemunthof,10,7641 Ex,Wierden,0189,Wierden,0546573739,Basisonderwijs,52.35940877,6.60657894
Overijssel,Kluinveenschool,Kupersweg,13,7641 Al,Wierden,0189,Wierden,0546575704,Basisonderwijs,52.36658884,6.58563198
Overijssel,De Sjaloom,De Savornin Lohmanstraat,2,7642 Xk,Wierden,0189,Wierden,0546572010,Basisonderwijs,52.35762522,6.57872477
Overijssel,Enschedese Schoolvereniging,Tichelweg,7,7523 Al,Enschede,0153,Enschede,0534311000,Basisonderwijs,52.23260982,6.90363579
Overijssel,Christelijke Basisschool 'T Groeipunt,Stobbelaan,65,7681 Zn,Vroomshoop,1700,Twenterand,0546641473,Basisonderwijs,52.45731407,6.56855703
Overijssel,Oranjeschool,Oranjestraat,28,7681 Dn,Vroomshoop,1700,Twenterand,0546642137,Basisonderwijs,52.45735908,6.57433384
Overijssel,Basisschool Nieuwoord,Klimop,1,7681 Hd,Vroomshoop,1700,Twenterand,0546641805,Basisonderwijs,52.46440375,6.56282375
Overijssel,Protestants Christelijke Basisschool De Hoekstee,Oordtstraat,2-A,7685 Pb,Beerzerveld,0175,Ommen,0523251247,Basisonderwijs,52.49436937,6.57465096
Overijssel,Christelijke Basisschool De Roerganger,Voormors,2,7468 Ha,Enter,0189,Wierden,0547381968,Basisonderwijs,52.29398588,6.58147441
Utrecht,Jenaplansch Klavertje 4,De Cope,26,3421 Xl,Oudewater,0589,Oudewater,0348564490,Basisonderwijs,52.02644189,4.8617464
Utrecht,Basisschool Erica,Ericalaan,30,3911 Xn,Rhenen,0340,Rhenen,0317613985,Basisonderwijs,51.96821393,5.57202034
Utrecht,Basissch De Springplank,Groeneweg,60,3911 Pg,Rhenen,0340,Rhenen,0317620144,Basisonderwijs,51.96259819,5.56653069
Utrecht,Christelijke Basisschool Wilhelmina,Gasthuisstraat,7,3958 Bl,Amerongen,1581,Utrechtse Heuvelrug,0343451268,Basisonderwijs,51.99830939,5.45830638
Utrecht,Christelijke Basisschool De Regenboog,Pr Beatrixlaan,34,3958 Xk,Amerongen,1581,Utrechtse Heuvelrug,0343452466,Basisonderwijs,52.00359982,5.46067402
Utrecht,Basisschool Amerfoortse School Vereniging,Johan V Oldenbarneveltln,23,3818 Ha,Amersfoort,0307,Amersfoort,0334613568,Basisonderwijs,52.15129849,5.37557917
Utrecht,Eben Haezerschool,Koerheuvelweg,1,3912 Aa,Rhenen,0340,Rhenen,0317612659,Basisonderwijs,51.96405694,5.56467469
Utrecht,Basisschool Comenius,Zinzendorflaan,2-B,3703 Cg,Zeist,0355,Zeist,0306917285,Basisonderwijs,52.07819249,5.23808771
Utrecht,P.C. Basisschool De Parkschool,Raadhoven,2,3813 Lw,Amersfoort,0307,Amersfoort,0334330270,Basisonderwijs,52.17642015,5.39505794
Utrecht,P.C. Basisschool Prins Willem Alexanderschool,F V Blankenheymstr,61,3817 Ae,Amersfoort,0307,Amersfoort,0334617352,Basisonderwijs,52.15185777,5.39071113
Utrecht,P.C. Basisschool 'T Anker,Dollardstraat,123,3812 Ev,Amersfoort,0307,Amersfoort,0334617284,Basisonderwijs,52.16317572,5.3628264
Utrecht,P.C. Basisschool De Windroos,Wiekslag,102,3815 Gs,Amersfoort,0307,Amersfoort,0334790450,Basisonderwijs,52.16726398,5.40632297
Utrecht,P.C. Basisschool De Bolster,Van Effenlaan,10,3818 Rl,Amersfoort,0307,Amersfoort,0334617970,Basisonderwijs,52.14211253,5.37462848
Utrecht,P.C. Basisschool De Berkenschool,Berkenlaan,29-31,3828 Bn,Hoogland,0307,Amersfoort,0334802122,Basisonderwijs,52.18734794,5.3795319
Utrecht,P.C. Basisschool De Zonnewijzer,Trombonestraat,62,3822 Ch,Amersfoort,0307,Amersfoort,0334559939,Basisonderwijs,52.18135875,5.40599297
Utrecht,P.C. Basisschool De Wonderboom,Waterkers,1,3824 Eh,Amersfoort,0307,Amersfoort,0334565539,Basisonderwijs,52.20079222,5.37693357
Utrecht,P.C. Basisschool De Vuurvogel,Zwartsluiskade,2,3826 Eg,Amersfoort,0307,Amersfoort,0332530707,Basisonderwijs,52.20439448,5.42300426
Utrecht,P.C. Basisschool Kon-Tiki,Oceaan,6,3825 Wc,Amersfoort,0307,Amersfoort,0334766404,Basisonderwijs,52.19312991,5.42212358
Utrecht,Oecumenische Basisschool De Ladder,Breeschotenlaan,26,3951 Vl,Maarn,1581,Utrechtse Heuvelrug,0343442358,Basisonderwijs,52.06467201,5.38061165
Utrecht,School V/D Stichting Hindoe Onderwijs Shri Krishna School,Van Lawick Van Pabstlaan,3,3453 Ra,De Meern,0344,Utrecht,0302006440,Basisonderwijs,52.08159783,5.01797334
Utrecht,Basisschool Bilal,Fahrenheitstraat,50,3817 We,Amersfoort,0307,Amersfoort,0334617889,Basisonderwijs,52.14178394,5.38931025
Utrecht,Ibs El Boukhari,Populierstraat,2,4142 Eb,Leerdam,1961,Vijfheerenlanden,0345631316,Basisonderwijs,51.88762333,5.07985868
Utrecht,Basisschool Sirat,Essenlaan,1,3442 Je,Woerden,0632,Woerden,0628682828,Basisonderwijs,52.07988914,4.87502673
Utrecht,Ref Bs De Wartburg,Laan 1940-1945,33,3931 Cr,Woudenberg,0351,Woudenberg,0332866103,Basisonderwijs,52.08254199,5.4288398
Utrecht,De Vuurvlinder,Boerenzwaluw,19,3905 Sg,Veenendaal,0345,Veenendaal,0318527745,Basisonderwijs,52.02984455,5.53583499
Utrecht,Cunera-School Voor Basisonderwijs,Stationsweg,6,3911 Am,Rhenen,0340,Rhenen,0317614119,Basisonderwijs,51.95642544,5.5739585
Utrecht,Johannes Calvijnschool,Buizerdstraat,1,4143 Ba,Leerdam,1961,Vijfheerenlanden,0345612802,Basisonderwijs,51.89548307,5.08758082
Utrecht,Drie Koningenschool,Pastoor Boelenslaan,10,3454 Ab,De Meern,0344,Utrecht,0306662489,Basisonderwijs,52.0813425,5.03961606
Utrecht,Willibrordschool,Pastoor Ohllaan,28,3451 Cc,Vleuten,0344,Utrecht,0306771618,Basisonderwijs,52.10438087,5.01365729
Utrecht,Het Veldhuis,Keerderberg,23,3453 Rd,De Meern,0344,Utrecht,0306666601,Basisonderwijs,52.08251667,5.01724944
Utrecht,Blink,Kweektuinlaan,11,3452 Sr,Vleuten,0344,Utrecht,0306668052,Basisonderwijs,52.0903905,5.00839116
Utrecht,Ikc De Fonkeling,Doyenneperenlaan,1,3452 Ec,Vleuten,0344,Utrecht,0302027600,Basisonderwijs,52.0933508,4.99868049
Utrecht,Basisschool Met De Bijbel Het Kompas,Joop Westerweelstraat,18,3417 En,Montfoort,0335,Montfoort,0348472121,Basisonderwijs,52.04565171,4.95616417
Utrecht,Basisschool Agatha Snellen,Nicolaasdwarsstraat,3,3512 Xg,Utrecht,0344,Utrecht,0302313219,Basisonderwijs,52.08265164,5.1250316
Utrecht,Basisschool Oud Zandbergen,Prins Alexanderweg,1-A,3712 Ad,Huis Ter Heide Ut,0355,Zeist,0306931819,Basisonderwijs,52.11085249,5.25668182
Utrecht,Ichthusschool Voor Basisonderwijs,De Genestetlaan,19,3705 Bt,Zeist,0355,Zeist,0306959512,Basisonderwijs,52.09481506,5.23208123
Utrecht,Basisschool Nye Kroost,Kroostweg,74-A,3704 Eg,Zeist,0355,Zeist,0306956085,Basisonderwijs,52.09031677,5.22230599
Utrecht,Kerckeboschschool,Oranje Nassaulaan,5,3708 Ga,Zeist,0355,Zeist,0306914074,Basisonderwijs,52.07625845,5.25748281
Utrecht,Basisschool De Wegwijzer,Willem Schmidtlaan,2,3705 Lw,Zeist,0355,Zeist,0306956585,Basisonderwijs,52.10179337,5.25083022
Utrecht,Christelijke Basisschool Beurthonk,Salamander,53,3984 Mb,Odijk,0312,Bunnik,0306562949,Basisonderwijs,52.04678719,5.23305841
Utrecht,Basisschool De Sluis,Koppelweg,131,3704 Gg,Zeist,0355,Zeist,0306992232,Basisonderwijs,52.0845178,5.21484293
Utrecht,Montessori School,Rembrandtplein,1,3723 Ch,Bilthoven,0310,De Bilt,0302280818,Basisonderwijs,52.13873696,5.20610626
Utrecht,Vereniging Nieuwe Baarnsche School,Vondellaan,2,3743 Hz,Baarn,0308,Baarn,0355422315,Basisonderwijs,52.2076894,5.28504379
Utrecht,W Teellinckschool Voor Basisonderwijs,Ruiterpad,83,3911 Sk,Rhenen,0340,Rhenen,0317614388,Basisonderwijs,51.97334134,5.58322875
Utrecht,Byzonder Neutrale Montessori School,Duivenwal-West,300,3905 Av,Veenendaal,0345,Veenendaal,0318540339,Basisonderwijs,52.0252016,5.54687655
Utrecht,Jenaplan Basisschool Vlinderbos,Veenweg,117-A,3648 Hb,Wilnis,0736,De Ronde Venen,0297257800,Basisonderwijs,52.20236796,4.89095893
Utrecht,Montessori Basisschool Houten,Hefbrug,9,3991 Lb,Houten,0321,Houten,0306340629,Basisonderwijs,52.02119558,5.16098589
Utrecht,Mariaschool,Vierkante Bosje,35,3755 Be,Eemnes,0317,Eemnes,0356460088,Basisonderwijs,52.25150255,5.25351539
