"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"ODA"	"ODA2016E0849"	"ODA2208"	"stal"	"Broerdijk 38 7081HA Gendringen"	"Oude IJsselstreek"	"0"	"0"	"78,00"	"0,00"	"710,40"	"ODA_Vee_846256793"	"1900-01-01"	""
"ODA"	"ODA2016E0849"	"ODA2209"	"stal"	"Broerdijk 38 7081HA Gendringen"	"Oude IJsselstreek"	"0"	"0"	"66,00"	"0,00"	"570,00"	"ODA_Vee_846256793"	"1900-01-01"	""
"ODA"	"ODA2016E0849"	"ODA2210"	"stal"	"Broerdijk 38 7081HA Gendringen"	"Oude IJsselstreek"	"0"	"0"	"12,30"	"0,00"	"258,00"	"ODA_Vee_846256793"	"1900-01-01"	""
"ODA"	"ODA2016E0849"	"ODA2211"	"stal"	"Broerdijk 38 7081HA Gendringen"	"Oude IJsselstreek"	"0"	"0"	"14,00"	"156,00"	"0,00"	"ODA_Vee_846256793"	"1900-01-01"	""
"ODA"	"ODA2016E0849"	"ODA2212"	"stal"	"Broerdijk 38 7081HA Gendringen"	"Oude IJsselstreek"	"0"	"0"	"10,00"	"0,00"	"0,00"	"ODA_Vee_846256793"	"1900-01-01"	""
"ODA"	"ODA2016E0852"	"ODA2018"	"diverse gebouwen, zie tekening"	"Veldkamperstraat 39 7054AW Westendorp"		"0"	"0"	"35,00"	"0,00"	"0,00"	"ODA2017MA0341"	"2017-08-08"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E0854"	"ODA6260"	"1"	"Barchemseweg 40 7271SM Borculo"		"0"	"0"	"2.340,00"	"0,00"	"21.312,00"	"ODA2014MW1835"	"2014-08-16"	"NL17 Ambtelijk Beschikken"
"ODA"	"ODA2016E0854"	"ODA6264"	"5"	"Barchemseweg 40 7271SM Borculo"		"0"	"0"	"44,00"	"0,00"	"380,00"	"ODA2014MW1835"	"2014-08-16"	"NL17 Ambtelijk Beschikken"
"ODA"	"ODA2016E0854"	"ODA6265"	"3"	"Barchemseweg 40 7271SM Borculo"		"0"	"0"	"162,80"	"0,00"	"1.406,00"	"ODA2014MW1835"	"2014-08-16"	"NL17 Ambtelijk Beschikken"
"ODA"	"ODA2016E0854"	"ODA6266"	"4"	"Barchemseweg 40 7271SM Borculo"		"0"	"0"	"167,20"	"0,00"	"1.444,00"	"ODA2014MW1835"	"2014-08-16"	"NL17 Ambtelijk Beschikken"
"ODA"	"ODA2016E0856"	"ODA3180"	"ligboxenstal"	"Borculoseweg 42 7273SJ Haarlo"	"Berkelland"	"0"	"0"	"1.053,00"	"0,00"	"9.590,40"	"ODA2024EA1554"	"2024-10-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E0856"	"ODA3229"	"jongveestal"	"Borculoseweg 42 7273SJ Haarlo"	"Berkelland"	"0"	"0"	"369,60"	"0,00"	"3.192,00"	"ODA2024EA1554"	"2024-10-25"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E0863"	"ODA3421"	"--"	"Emmerikseweg 41 7077AN Netterden"		"0"	"0"	"10,00"	"0,00"	"0,00"	"ODA_Vee_454363970"	"1900-01-01"	""
"ODA"	"ODA2016E0863"	"ODA3416"	"----"	"Emmerikseweg 41 7077AN Netterden"		"0"	"0"	"1.170,00"	"0,00"	"10.656,00"	"ODA_Vee_454363970"	"1900-01-01"	""
"ODA"	"ODA2016E0863"	"ODA3637"	"--"	"Emmerikseweg 41 7077AN Netterden"		"0"	"0"	"338,80"	"0,00"	"2.926,00"	"ODA_Vee_454363970"	"1900-01-01"	""
"ODA"	"ODA2016E0871"	"ODA10630"	"B, C en E"	"Broerdijk 42 7081HA Gendringen"		"0"	"0"	"484,00"	"0,00"	"4.180,00"	"ODA2014MA5351"	"2014-09-17"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E0871"	"ODA10629"	"E"	"Broerdijk 42 7081HA Gendringen"		"0"	"0"	"1.651,00"	"0,00"	"18.796,00"	"ODA2014MA5351"	"2014-09-17"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E0877"	"ODA2493"	"Stal 1"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"2.880,00"	"22.080,00"	"146.880,00"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0877"	"ODA2031"	"Stal 3"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"398,40"	"1.339,20"	"7.680,00"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0877"	"ODA2032"	"Stal 7"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"279,00"	"0,00"	"7.650,00"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0877"	"ODA2033"	"Stal 8"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"87,00"	"837,00"	"4.800,00"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0877"	"ODA2041"	"Stal 11"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"653,40"	"18.367,80"	"44.431,20"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0877"	"ODA2029"	"Stal 2"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"162,00"	"4.554,00"	"11.016,00"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0877"	"ODA2035"	"Stal 8"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"193,20"	"860,20"	"8.050,00"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0877"	"ODA2036"	"Stal 8"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"156,60"	"4.698,00"	"64.380,00"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0877"	"ODA2037"	"Stal 8"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"193,20"	"2.184,00"	"20.720,00"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0877"	"ODA2038"	"Stal 9"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"840,00"	"3.740,00"	"35.000,00"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0877"	"ODA2039"	"Stal 10"	"Nettelhorsterweg 44 7274EB Geesteren"	"Berkelland"	"0"	"0"	"27,50"	"93,50"	"900,00"	"ODA2023W0143"	"2023-10-26"	"NL10 Aanvraag Beschikking Regulier Behandelen"
"ODA"	"ODA2016E0926"	"ODA7412"	"2,3,4"	"Ruurloseweg 55 7271RS Borculo"		"0"	"0"	"171,60"	"0,00"	"1.482,00"	"ODA2021KCC0155"	"2021-08-11"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E0926"	"ODA7413"	"2"	"Ruurloseweg 55 7271RS Borculo"		"0"	"0"	"53,00"	"356,00"	"1.700,00"	"ODA2021KCC0155"	"2021-08-11"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E0926"	"ODA7414"	"2.3"	"Ruurloseweg 55 7271RS Borculo"		"0"	"0"	"217,00"	"0,00"	"5.950,00"	"ODA2021KCC0155"	"2021-08-11"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E0926"	"ODA7415"	"1"	"Ruurloseweg 55 7271RS Borculo"		"0"	"0"	"25,00"	"0,00"	"0,00"	"ODA2021KCC0155"	"2021-08-11"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1008"	"ODA982"	"f"	"Dinxperlosestraatweg 100 7122JM Aalten"	"Aalten"	"0"	"0"	"590,40"	"16.596,80"	"40.147,20"	"ODA2024EA1639"	"2024-11-07"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1008"	"ODA981"	"e"	"Dinxperlosestraatweg 100 7122JM Aalten"	"Aalten"	"0"	"0"	"165,60"	"1.872,00"	"17.760,00"	"ODA2024EA1639"	"2024-11-07"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1008"	"ODA980"	"d"	"Dinxperlosestraatweg 100 7122JM Aalten"	"Aalten"	"0"	"0"	"282,00"	"2.162,00"	"14.382,00"	"ODA2024EA1639"	"2024-11-07"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1008"	"ODA978"	"c"	"Dinxperlosestraatweg 100 7122JM Aalten"	"Aalten"	"0"	"0"	"5,50"	"18,70"	"180,00"	"ODA2024EA1639"	"2024-11-07"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1008"	"ODA977"	"c"	"Dinxperlosestraatweg 100 7122JM Aalten"	"Aalten"	"0"	"0"	"226,80"	"1.009,80"	"9.450,00"	"ODA2024EA1639"	"2024-11-07"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1008"	"ODA1039"	"c"	"Dinxperlosestraatweg 100 7122JM Aalten"	"Aalten"	"0"	"0"	"120,00"	"920,00"	"6.120,00"	"ODA2024EA1639"	"2024-11-07"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1008"	"ODA1061"	"e"	"Dinxperlosestraatweg 100 7122JM Aalten"	"Aalten"	"0"	"0"	"398,40"	"1.339,20"	"7.680,00"	"ODA2024EA1639"	"2024-11-07"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1008"	"ODA1057"	"d"	"Dinxperlosestraatweg 100 7122JM Aalten"	"Aalten"	"0"	"0"	"88,20"	"392,70"	"3.675,00"	"ODA2024EA1639"	"2024-11-07"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1008"	"ODA1063"	"e"	"Dinxperlosestraatweg 100 7122JM Aalten"	"Aalten"	"0"	"0"	"41,40"	"1.716,00"	"5.920,00"	"ODA2024EA1639"	"2024-11-07"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1031"	"ODA6295"	"stal C"	"Doetinchemseweg 135 7054BA Westendorp"		"0"	"0"	"962,00"	"0,00"	"8.761,60"	"ODA2017MA0115"	"2017-04-05"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1031"	"ODA6296"	"stal B, C"	"Doetinchemseweg 135 7054BA Westendorp"		"0"	"0"	"228,80"	"0,00"	"1.976,00"	"ODA2017MA0115"	"2017-04-05"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1035"	"ODA576"	"1"	"Doetinchemseweg 141 7054BB Westendorp"		"0"	"0"	"75,00"	"0,00"	"0,00"	"ODA_Vee_170937094"	"1900-01-01"	""
"ODA"	"ODA2016E1035"	"ODA730"	"2"	"Doetinchemseweg 141 7054BB Westendorp"		"0"	"0"	"4,20"	"0,00"	"0,00"	"ODA_Vee_170937094"	"1900-01-01"	""
"ODA"	"ODA2016E1036"	"ODA553"	"stal B en G"	"Vredenseweg 142 7113AE Winterswijk Henxel"		"0"	"0"	"65,00"	"0,00"	"0,00"	"ODA2023MA0428"	"2023-06-21"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1036"	"ODA772"	"stal B en G"	"Vredenseweg 142 7113AE Winterswijk Henxel"		"0"	"0"	"73,50"	"0,00"	"0,00"	"ODA2023MA0428"	"2023-06-21"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1061"	"ODA6176"	"3"	"Kupersweg 4 7161PD Neede"		"0"	"0"	"286,00"	"0,00"	"2.470,00"	"ODA2015MA7660"	"2015-04-20"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1061"	"ODA6177"	"4"	"Kupersweg 4 7161PD Neede"		"0"	"0"	"127,60"	"0,00"	"1.102,00"	"ODA2015MA7660"	"2015-04-20"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1061"	"ODA6155"	"2"	"Kupersweg 4 7161PD Neede"		"0"	"0"	"2.132,00"	"0,00"	"19.417,60"	"ODA2015MA7660"	"2015-04-20"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1061"	"ODA6151"	"3"	"Kupersweg 4 7161PD Neede"		"0"	"0"	"52,00"	"0,00"	"473,60"	"ODA2015MA7660"	"2015-04-20"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1096"	"ODA6081"	"Stal 3"	"Diekerweg 1 a 7157BC Rekken"		"0"	"0"	"136,40"	"0,00"	"1.178,00"	"ODA2017MA0334"	"2017-05-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1096"	"ODA6076"	"Stal 3"	"Diekerweg 1 a 7157BC Rekken"		"0"	"0"	"507,00"	"0,00"	"4.617,60"	"ODA2017MA0334"	"2017-05-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1096"	"ODA6107"	"Stal 6"	"Diekerweg 1 a 7157BC Rekken"		"0"	"0"	"60,00"	"0,00"	"0,00"	"ODA2017MA0334"	"2017-05-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1096"	"ODA6099"	"Stal 5"	"Diekerweg 1 a 7157BC Rekken"		"0"	"0"	"312,40"	"0,00"	"2.698,00"	"ODA2017MA0334"	"2017-05-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1096"	"ODA6094"	"Stal 4"	"Diekerweg 1 a 7157BC Rekken"		"0"	"0"	"1.404,00"	"0,00"	"12.787,20"	"ODA2017MA0334"	"2017-05-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1100"	"ODA1054"	"traditioneel"	"Azewijnsestraat 1 A 7081HL Gendringen"		"0"	"0"	"35,00"	"390,00"	"0,00"	"ODA_Vee_967139154"	"1900-01-01"	""
"ODA"	"ODA2016E1102"	"ODA4016"	"3"	"Spul Harensweg 1 A 7055AD Heelweg"		"0"	"0"	"442,00"	"0,00"	"4.025,60"	"ODA_Vee_769421005"	"1900-01-01"	""
"ODA"	"ODA2016E1102"	"ODA3959"	"2"	"Spul Harensweg 1 A 7055AD Heelweg"		"0"	"0"	"325,00"	"0,00"	"2.960,00"	"ODA_Vee_769421005"	"1900-01-01"	""
"ODA"	"ODA2016E1190"	"ODA362"	"4-5-6"	"Zutphen-Emmerikseweg 145 7223DD Baak"		"0"	"0"	"8.129,86"	"13.035,81"	"602.731,00"	"ODA2016MA0173"	"2016-04-11"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1193"	"ODA4373"	"A 1"	"Broekweg 4 7036AK Loerbeek"		"0"	"0"	"1.495,00"	"0,00"	"13.616,00"	"ODA_Vee_125440057"	"1900-01-01"	""
"ODA"	"ODA2016E1193"	"ODA4446"	"A 3"	"Broekweg 4 7036AK Loerbeek"		"0"	"0"	"374,00"	"0,00"	"3.230,00"	"ODA_Vee_125440057"	"1900-01-01"	""
"ODA"	"ODA2016E1194"	"ODA3990"	"a 100"	"Doetinchemseweg 1 a 7036AB Loerbeek"	"Montferland"	"0"	"0"	"1.170,00"	"0,00"	"10.656,00"	"ODA_Vee_763729138"	"1900-01-01"	""
"ODA"	"ODA2016E1194"	"ODA4127"	"a 100"	"Doetinchemseweg 1 a 7036AB Loerbeek"	"Montferland"	"0"	"0"	"15,90"	"106,80"	"510,00"	"ODA_Vee_763729138"	"1900-01-01"	""
"ODA"	"ODA2016E1194"	"ODA4057"	"a 100"	"Doetinchemseweg 1 a 7036AB Loerbeek"	"Montferland"	"0"	"0"	"202,40"	"0,00"	"1.748,00"	"ODA_Vee_763729138"	"1900-01-01"	""
"ODA"	"ODA2016E1194"	"ODA4197"	"a 100"	"Doetinchemseweg 1 a 7036AB Loerbeek"	"Montferland"	"0"	"0"	"3,50"	"35,60"	"33,00"	"ODA_Vee_763729138"	"1900-01-01"	""
"ODA"	"ODA2016E1199"	"ODA18"	"onbekend A E"	"Wehlseweg 1 a 7035CG Kilder"		"0"	"0"	"616,00"	"0,00"	"5.320,00"	"ODA2023WU0844"	"2024-12-04"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2016E1199"	"ODA740"	"onbekend"	"Wehlseweg 1 a 7035CG Kilder"		"0"	"0"	"558,00"	"0,00"	"11.011,20"	"ODA2023WU0844"	"2024-12-04"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2016E1199"	"ODA895"	"onbekend"	"Wehlseweg 1 a 7035CG Kilder"		"0"	"0"	"2.041,00"	"0,00"	"18.588,80"	"ODA2023WU0844"	"2024-12-04"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2016E1202"	"ODA2490"	"9, 10, 11"	"Broekstraat 2 7223KK Baak"	"Bronckhorst"	"0"	"0"	"2.587,00"	"0,00"	"23.561,60"	"ODA2026EA0699"	"2026-04-22"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1202"	"ODA2495"	"4, 9"	"Broekstraat 2 7223KK Baak"	"Bronckhorst"	"0"	"0"	"611,60"	"0,00"	"5.282,00"	"ODA2026EA0699"	"2026-04-22"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1202"	"ODA2496"	"9"	"Broekstraat 2 7223KK Baak"	"Bronckhorst"	"0"	"0"	"105,40"	"0,00"	"2.890,00"	"ODA2026EA0699"	"2026-04-22"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1228"	"ODA2856"	"2"	"Ellegoorsestraat 26 7004HH Doetinchem"		"0"	"0"	"110,00"	"0,00"	"950,00"	"ODA_Vee_839010428"	"1900-01-01"	""
"ODA"	"ODA2016E1228"	"ODA2800"	"1"	"Ellegoorsestraat 26 7004HH Doetinchem"		"0"	"0"	"689,00"	"0,00"	"6.275,20"	"ODA_Vee_839010428"	"1900-01-01"	""
"ODA"	"ODA2016E1262"	"ODA1911"	"Potstal"	"Barlhammerweg 23 7006GE Doetinchem"		"0"	"0"	"524,80"	"0,00"	"11.008,00"	"ODA2014MA3366"	"2014-06-17"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1263"	"ODA6129"	"Deel"	"Barlhammerweg 30 7006GE Doetinchem"		"0"	"0"	"189,20"	"0,00"	"1.634,00"	"ODA2017MA0398"	"2017-11-08"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1263"	"ODA6127"	"Jv stal"	"Barlhammerweg 30 7006GE Doetinchem"		"0"	"0"	"180,40"	"0,00"	"1.558,00"	"ODA2017MA0398"	"2017-11-08"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1263"	"ODA6138"	"Ligbox"	"Barlhammerweg 30 7006GE Doetinchem"		"0"	"0"	"2.275,00"	"0,00"	"20.720,00"	"ODA2017MA0398"	"2017-11-08"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1306"	"ODA10750"	"pluimvee"	"Keppelseweg 276 7009AD Doetinchem"	"Doetinchem"	"0"	"0"	"126,00"	"136,00"	"33.600,00"	"ODA2026EA0854"	"2026-04-28"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1306"	"ODA10748"	"rundvee"	"Keppelseweg 276 7009AD Doetinchem"	"Doetinchem"	"0"	"0"	"884,00"	"0,00"	"10.064,00"	"ODA2026EA0854"	"2026-04-28"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1306"	"ODA10749"	"varkens"	"Keppelseweg 276 7009AD Doetinchem"	"Doetinchem"	"0"	"0"	"1.568,00"	"10.187,00"	"68.260,00"	"ODA2026EA0854"	"2026-04-28"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1309"	"ODA6024"	"stal"	"Bezelhorstweg 15 7009KK Doetinchem"		"0"	"0"	"221,00"	"0,00"	"2.012,80"	"ODA2018MA2091"	"2018-11-06"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1318"	"ODA1650"	"2-5-6-7-8-9"	"Akkermansweg 10 7011JP Gaanderen"		"0"	"0"	"6,50"	"0,00"	"0,00"	"ODA2023MA1172"	"2023-05-31"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1318"	"ODA1648"	"2-5-6-7-8-9"	"Akkermansweg 10 7011JP Gaanderen"		"0"	"0"	"10,50"	"0,00"	"0,00"	"ODA2023MA1172"	"2023-05-31"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1318"	"ODA1406"	"2-5-6-7-8-9"	"Akkermansweg 10 7011JP Gaanderen"		"0"	"0"	"150,00"	"0,00"	"0,00"	"ODA2023MA1172"	"2023-05-31"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1318"	"ODA1407"	"2-5-6-7-8-9"	"Akkermansweg 10 7011JP Gaanderen"		"0"	"0"	"31,00"	"0,00"	"0,00"	"ODA2023MA1172"	"2023-05-31"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1326"	"ODA6065"	"B en E"	"Beekseweg 58 7031GN Wehl"		"0"	"0"	"580,80"	"0,00"	"5.016,00"	"ODA2019EA1264"	"2019-12-13"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1326"	"ODA6070"	"E"	"Beekseweg 58 7031GN Wehl"		"0"	"0"	"2.470,00"	"0,00"	"22.496,00"	"ODA2019EA1264"	"2019-12-13"	"NL01 Advies Verstrekken"
"ODA"	"ODA2016E1327"	"ODA9748"	"Stal 1"	"Dassenboomse Allee 2 7031GV Wehl"	"Doetinchem"	"0"	"0"	"212,00"	"1.424,00"	"6.800,00"	"ODA2025MA2122"	"2025-07-23"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1336"	"ODA2050"	"jongveestal en berging (5)"	"Grindstraat 6 7031JJ Wehl"		"0"	"0"	"88,00"	"0,00"	"760,00"	"ODA2023WU0027"	"2024-03-14"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2016E1336"	"ODA2044"	"ligboxen"	"Grindstraat 6 7031JJ Wehl"		"0"	"0"	"494,00"	"0,00"	"4.499,20"	"ODA2023WU0027"	"2024-03-14"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2016E1336"	"ODA2049"	"Jongveestal en berging (5)"	"Grindstraat 6 7031JJ Wehl"		"0"	"0"	"36,40"	"405,60"	"0,00"	"ODA2023WU0027"	"2024-03-14"	"NL11 Aanvraag Beschikking Uitgebreid Behandelen"
"ODA"	"ODA2016E1337"	"ODA10544"	"stal C"	"Grindstraat 11 7031JJ Wehl"		"0"	"0"	"834,30"	"3.526,50"	"27.750,00"	"ODA2013MA2233"	"2014-02-19"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1337"	"ODA10545"	"stal D"	"Grindstraat 11 7031JJ Wehl"		"0"	"0"	"1.146,60"	"13.175,80"	"120.830,00"	"ODA2013MA2233"	"2014-02-19"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1337"	"ODA10546"	"stal E"	"Grindstraat 11 7031JJ Wehl"		"0"	"0"	"960,00"	"11.456,00"	"97.920,00"	"ODA2013MA2233"	"2014-02-19"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1337"	"ODA10547"	"stal F"	"Grindstraat 11 7031JJ Wehl"		"0"	"0"	"1.008,00"	"12.028,80"	"102.816,00"	"ODA2013MA2233"	"2014-02-19"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1341"	"ODA2087"	"E F"	"Varsseveldseweg 71 7131JA Lichtenvoorde"	"Oost Gelre"	"0"	"0"	"352,00"	"0,00"	"3.040,00"	"ODA2014MA9220"	"2014-07-10"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1341"	"ODA2088"	"B"	"Varsseveldseweg 71 7131JA Lichtenvoorde"	"Oost Gelre"	"0"	"0"	"1.950,00"	"0,00"	"17.760,00"	"ODA2014MA9220"	"2014-07-10"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1344"	"ODA2046"	"1"	"Zieuwentseweg 30 7131LB Lichtenvoorde"		"0"	"0"	"88,00"	"0,00"	"760,00"	"ODA_Vee_833015079"	"1900-01-01"	""
"ODA"	"ODA2016E1344"	"ODA2040"	"1"	"Zieuwentseweg 30 7131LB Lichtenvoorde"		"0"	"0"	"260,00"	"0,00"	"2.368,00"	"ODA_Vee_833015079"	"1900-01-01"	""
"ODA"	"ODA2016E1361"	"ODA8065"	"Rundveestal"	"Weijenborgerdijk 36 7134NK Vragender"		"0"	"0"	"44,00"	"0,00"	"380,00"	"ODA2026MA0493"	"2026-02-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1361"	"ODA8066"	"Rundveestal"	"Weijenborgerdijk 36 7134NK Vragender"		"0"	"0"	"1.085,00"	"11.036,00"	"10.230,00"	"ODA2026MA0493"	"2026-02-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1361"	"ODA8067"	"Rundveestal"	"Weijenborgerdijk 36 7134NK Vragender"		"0"	"0"	"148,40"	"996,80"	"4.760,00"	"ODA2026MA0493"	"2026-02-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1361"	"ODA8069"	"Paardenstal"	"Weijenborgerdijk 36 7134NK Vragender"		"0"	"0"	"6,20"	"0,00"	"0,00"	"ODA2026MA0493"	"2026-02-26"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1363"	"ODA1763"	"D"	"Oude Winterswijkseweg 30 7134PG Vragender"		"0"	"0"	"26,40"	"0,00"	"228,00"	"ODA2018MA1580"	"2018-07-02"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1363"	"ODA1760"	"B"	"Oude Winterswijkseweg 30 7134PG Vragender"		"0"	"0"	"205,00"	"0,00"	"4.300,00"	"ODA2018MA1580"	"2018-07-02"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1363"	"ODA1757"	"B"	"Oude Winterswijkseweg 30 7134PG Vragender"		"0"	"0"	"105,40"	"0,00"	"2.890,00"	"ODA2018MA1580"	"2018-07-02"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1363"	"ODA1772"	"C"	"Oude Winterswijkseweg 30 7134PG Vragender"		"0"	"0"	"291,40"	"0,00"	"7.990,00"	"ODA2018MA1580"	"2018-07-02"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1363"	"ODA1766"	"A"	"Oude Winterswijkseweg 30 7134PG Vragender"		"0"	"0"	"17,60"	"0,00"	"152,00"	"ODA2018MA1580"	"2018-07-02"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1363"	"ODA1769"	"C"	"Oude Winterswijkseweg 30 7134PG Vragender"		"0"	"0"	"281,60"	"0,00"	"2.432,00"	"ODA2018MA1580"	"2018-07-02"	"NL09 Melding Activiteit Behandelen"
"ODA"	"ODA2016E1363"	"ODA1774"	"F"	"Oude Winterswijkseweg 30 7134PG Vragender"		"0"	"0"	"10,00"	"0,00"	"0,00"	"ODA2018MA1580"	"2018-07-02"	"NL09 Melding Activiteit Behandelen"
