"Bronhouder"	"VTHobject ID"	"Stal ID"	"Omschrijving"	"Beëndigd"	"Adres"	"Gemeente"	"EmissieX"	"EmissieY"	"NH3 emissie (kg/j)"	"Geur emissie (ouE/s)"	"Fijnstof emissie (g/j)"	"Zaaknummer"	"Besluitdatum"	"Zaaktype"
"OMWB"	"5087TP30"	"5087TP30_2713"	"bedrijf"	"Nee"	"Beerseweg 30 5087TP Diessen"	"Hilvarenbeek"	"143335"	"387042"	"0,00"	"0,00"	"0,00"	"5087TP30_2713"	"2010-11-09"	"Intrekking:Intrekking gehele veestand"
"OMWB"	"5087TP32"	"5087TP32_16832"	"bedrijf"	"Nee"	" 32 5087TP "	"Hilvarenbeek"	"143332"	"387045"	"2.086,00"	"53.836,00"	"150.240,00"	"5087TP32_16832"	"2011-06-14"	"Vergunning:Omgevingsvergunning-revisie"
"OMWB"	"5087TP6"	"5087TP6_2700"	"bedrijf"	"Nee"	"Beerseweg 6 5087TP Diessen"	"Hilvarenbeek"	"141127"	"387552"	"630,97"	"6.716,82"	"447.788,00"	"5087TP6_Z2023-00002284"	"2024-11-15"	"Melding activiteitenbesluit met OBM"
"OMWB"	"5087TP7"	"5087TP7_2701"	"bedrijf"	"Nee"	"Beerseweg 7 5087TP Diessen"	"Hilvarenbeek"	"142294"	"387301"	"5.600,00"	"0,00"	"71.860,00"	"5087TP7_2701"	"2014-09-08"	"Vergunning:Omgevingsvergunning-verandering"
"OMWB"	"5087TS5"	"5087TS5_2716"	"bedrijf"	"Nee"	"Schutweg 5 5087TS Diessen"	"Hilvarenbeek"	"141631"	"388002"	"124,90"	"569,60"	"1.382,00"	"5087TS5_2716"	"2001-07-31"	"Vergunning:Revisievergunning"
"OMWB"	"5087TV10"	"5087TV10_10824"	"bedrijf"	"Nee"	"Emmerseweg 10 5087TV Diessen"	"Hilvarenbeek"	"141699"	"388278"	"45,20"	"0,00"	"0,00"	"5087TV10_10824"	"1997-02-04"	"Vergunning:Oprichtingsvergunning"
"OMWB"	"5087TV11"	"5087TV11_2728"	"bedrijf"	"Nee"	"Emmerseweg 11 5087TV Diessen"	"Hilvarenbeek"	"141848"	"388614"	"3.450,00"	"34.888,00"	"32.340,00"	"5087TV11_2728"	"2014-02-26"	"Melding:Melding activiteitenbesluit"
"OMWB"	"5087TV3"	"5087TV3_2722"	"bedrijf"	"Nee"	"Emmerseweg 3 5087TV DIESSEN"	"Hilvarenbeek"	"141237"	"388007"	"990,75"	"12.155,50"	"78.390,00"	"5087TV3_2722"	"2017-01-24"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"5087TV7"	"5087TV7_2725"	"bedrijf"	"Nee"	"Emmerseweg 7 5087TV Diessen"	"Hilvarenbeek"	"141488"	"388190"	"118,50"	"39,00"	"0,00"	"5087TV7_2725"	"2007-01-30"	"Vergunning:uitbreidings/veranderingsvergunning"
"OMWB"	"5087TV9A"	"5087TV9A_17836"	"EP Stal 1"	"Nee"	"Emmerseweg 9A 5087TV Diessen"	"Hilvarenbeek"	"141756"	"388537"	"223,60"	"6.457,80"	"20.042,00"	"5087TV9A_17836"	"2021-11-30"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"5087TV9A"	"5087TV9A_17837"	"EP stal 2"	"Nee"	"Emmerseweg 9A 5087TV Diessen"	"Hilvarenbeek"	"141724"	"388557"	"305,00"	"2.410,20"	"16.384,00"	"5087TV9A_17837"	"2021-11-30"	"Melding:Melding Activiteitenbesluit (met OBM)"
"OMWB"	"5087TX1"	"5087TX1_2734"	"bedrijf"	"Nee"	"Lage Haghorst 1 5087TX Diessen"	"Hilvarenbeek"	"141618"	"388311"	"98,60"	"0,00"	"0,00"	"5087TX1_2734"	"2019-02-12"	"Melding:Melding activiteitenbesluit"
"OMWB"	"5087TX9"	"5087TX9_17620"	"stal 7 - open zijde "	"Nee"	"Lage Haghorst 9 5087TX Diessen"	"Hilvarenbeek"	"141631"	"388581"	"350,80"	"0,00"	"3.244,00"	"5087TX9_17620"	"2021-07-21"	"Intrekking:Intrekking gedeeltelijke veestand"
"OMWB"	"5087TX9"	"5087TX9_17621"	"stal 5 - geometrisch"	"Nee"	"Lage Haghorst 9 5087TX Diessen"	"Hilvarenbeek"	"141666"	"388575"	"1.629,00"	"0,00"	"25.308,00"	"5087TX9_17621"	"2021-07-21"	"Intrekking:Intrekking gedeeltelijke veestand"
"OMWB"	"5087TX9"	"5087TX9_17622"	"paardenschuur - geom"	"Nee"	"Lage Haghorst 9 5087TX Diessen"	"Hilvarenbeek"	"141682"	"388533"	"5,00"	"0,00"	"0,00"	"5087TX9_17622"	"2021-07-21"	"Intrekking:Intrekking gedeeltelijke veestand"
