provincie,instellingsnaam,straatnaam,huisnummer-toevoeging,postcode,plaatsnaam,gemeentenummer,gemeentenaam,telefoonnummer,school_type,latitude,longitude
Noord-Holland,Basisschool De Westwijzer,Dres,4,1617 JX,WESTWOUD,0498,DRECHTERLAND,0228561714,primary,52.68387442,5.13403156
Noord-Holland,Klein Amsterdam,Tuinderijlaan,2,1036 LM,AMSTERDAM,0363,AMSTERDAM,0202420400,primary,52.40471394,4.90186583
Noord-Holland,IBS De Olijfboom,Zandbos,48,2134 DE,HOOFDDORP,0394,HAARLEMMERMEER,0232084021,primary,52.31181826,4.64864309
Noord-Holland,IBS De Vijgenboom,President Brandstraat,27-29,1091 XD,AMSTERDAM,0363,AMSTERDAM,0202117486,primary,52.35442776,4.91813194
Noord-Holland,De Dadelpalm,Van Moerkerkenstraat,89,1064 KC,AMSTERDAM,0363,AMSTERDAM,0207371215,primary,52.37862283,4.81031257
Noord-Holland,IBS De Lotus,Anne Franklaan,22,2135 HA,HOOFDDORP,0394,HAARLEMMERMEER, ,primary,52.29968351,4.66823135
Noord-Holland,IKC Cadans Weesp,Papelaan,99,1382 RK,WEESP,0363,AMSTERDAM,0850081958,primary,52.31211034,5.03464003
Noord-Holland,De Werf,Koperslagerstraat,2,1544 CA,ZAANDIJK,0479,ZAANSTAD,0756283426,primary,52.47928749,4.80748136
Noord-Holland,Rooms Katholieke Basisschool St Joseph,Bispinckpark,31,2061 SG,BLOEMENDAAL,0377,BLOEMENDAAL,0235255589,primary,52.40123955,4.61936206
Noord-Holland,Amsterdamse Montessorischool,Willem Witsenstraat,14,1077 AZ,AMSTERDAM,0363,AMSTERDAM,0203057878,primary,52.35096621,4.87035003
Noord-Holland,Enderun Hisar Amsterdam,Buskenblaserstraat,65,1055 AG,AMSTERDAM,0363,AMSTERDAM,0626722486,primary,52.37756085,4.84815784
Noord-Holland,De Hoeksteen,H. Kamerlingh Onnesweg,74,1402 EK,BUSSUM,1942,GOOISE MEREN,0356915423,primary,52.27224146,5.1823651
Noord-Holland,Rooms Katholieke Minister Cals-School,Johan Willem Frisolaan,33,1412 AG,NAARDEN,1942,GOOISE MEREN,0356941387,primary,52.28987102,5.14660252
Noord-Holland,De Zwerm,Dorpsstraat,9-A,1744 KJ,SINT MAARTEN,0441,SCHAGEN,0224561101,primary,52.7725286,4.74460299
Noord-Holland,Sint Joseph-School,Den Gouden Hoeck,6,1754 KL,BURGERBRUG,0441,SCHAGEN,0226381615,primary,52.74932365,4.70253389
Noord-Holland,Heilige Henricus-School,Elft,53,1777 AC,HIPPOLYTUSHOEF,1911,HOLLANDS KROON,0227239000,primary,52.9069718,4.96946981
Noord-Holland,Rooms Katholieke Basisschool St Jan,Past. Verhoeffpark,110,1764 GS,BREEZAND,1911,HOLLANDS KROON,0223521646,primary,52.89245102,4.80941146
Noord-Holland,Jozefschool,Emmalaan,47,1791 AT,DEN BURG,0448,TEXEL,0222312319,primary,53.05049731,4.79854304
Noord-Holland,OBS De Meertuin,Koningin Beatrixlaan,1,1774 BK,SLOOTDORP,1911,HOLLANDS KROON,0227581753,primary,52.84659559,4.97103731
Noord-Holland,Basisschool De Windwijzer,Pasteurstraat,4-A,1782 JD,DEN HELDER,0400,DEN HELDER,0223616991,primary,52.95477794,4.75543163
Noord-Holland,Rooms Katholieke Basisschool Don Bosco,Terppad,1,1771 RZ,WIERINGERWERF,1911,HOLLANDS KROON,0227602204,primary,52.84957005,5.0264531
Noord-Holland,Rooms Katholieke Basisschool De Vogelweid,Merelstraat,46,1742 JM,SCHAGEN,0441,SCHAGEN,0224213208,primary,52.78482515,4.78445629
Noord-Holland,IKC Driemaster,Burg Houwingsingel,2,1781 XD,DEN HELDER,0400,DEN HELDER,0223613153,primary,52.95111386,4.76327051
Noord-Holland,R.K.B.S. de Marinx,Zwarteweg,13-B,1735 GK,'T VELD,1911,HOLLANDS KROON,0226421890,primary,52.74005535,4.85270476
Noord-Holland,Titus Brandsma,Pienterpad,2,1775 AX,MIDDENMEER,1911,HOLLANDS KROON,0227501135,primary,52.80892882,4.99430469
Noord-Holland,St Aloysius,Langestraat,3,1741 HB,SCHAGEN,0441,SCHAGEN,0224850384,primary,52.78836604,4.8000935
Noord-Holland,De Tweewegen,Populierenlaan,27,1766 JD,WIERINGERWAARD,1911,HOLLANDS KROON,0224221631,primary,52.83560814,4.86624978
Noord-Holland,RK BS St. Antoniusschool,De Meet,1,1733 AZ,NIEUWE NIEDORP,1911,HOLLANDS KROON,0226411365,primary,52.74862404,4.90019934
Noord-Holland,De Rank,Iepenlaan,54,1741 TG,SCHAGEN,0441,SCHAGEN,0224212999,primary,52.79678006,4.79838965
Noord-Holland,Basisschool Op Avontuur,Sportstraat,3,1767 CD,KOLHORN,1911,HOLLANDS KROON,0224531236,primary,52.79202366,4.88851085
Noord-Holland,Basisschool De Kei,Elft,53,1777 AC,HIPPOLYTUSHOEF,1911,HOLLANDS KROON,0227591937,primary,52.9069718,4.96946981
Noord-Holland,De Snip,Dorpsstraat,146,1733 AR,NIEUWE NIEDORP,1911,HOLLANDS KROON,0226411488,primary,52.73623582,4.88999478
Noord-Holland,Basisschool de Vlieberg,Baljuwstraat,237,1785 SH,DEN HELDER,0400,DEN HELDER,0223660855,primary,52.93388143,4.77105569
Noord-Holland,Julianaschool,Julianalaan,2,1741 CL,SCHAGEN,0441,SCHAGEN,0224212788,primary,52.78469089,4.79690848
Noord-Holland,Basisschool 't Span,Robbenoordstraat,11,1779 BJ,DEN OEVER,1911,HOLLANDS KROON,0227511787,primary,52.93282369,5.03043624
Noord-Holland,Basisschool de Hofstee,Drooghe Bol,1004,1788 VA,JULIANADORP,0400,DEN HELDER,0223690073,primary,52.88504775,4.74364391
Noord-Holland,De Keerkring,Kastanjestraat,1,1741 WK,SCHAGEN,0441,SCHAGEN,0224212854,primary,52.79806576,4.80197873
Noord-Holland,OBS De Mient,De Meet,1,1733 AZ,NIEUWE NIEDORP,1911,HOLLANDS KROON,0226767008,primary,52.74862404,4.90019934
Noord-Holland,De Wielewaal,Merelstraat,46,1742 JM,SCHAGEN,0441,SCHAGEN,0224296008,primary,52.78482515,4.78445629
Noord-Holland,Openbare Basisschool de Peppel,Pienterpad,1,1775 AX,MIDDENMEER,1911,HOLLANDS KROON,0227501989,primary,52.8092433,4.99428704
Noord-Holland,Openbare Basisschool de Zilvermeeuw,Vogelzwin,23,1771 JG,WIERINGERWERF,1911,HOLLANDS KROON,0227600032,primary,52.85367018,5.03253994
Noord-Holland,Openbare Basisschool Triangel,Terpstraat,42,1771 AD,WIERINGERWERF,1911,HOLLANDS KROON,0227601954,primary,52.85369268,5.02204703
Noord-Holland,IKC Spoorbuurt,Nieuweweg,19,1761 EC,ANNA PAULOWNA,1911,HOLLANDS KROON,0223531460,primary,52.86610943,4.81461602
Noord-Holland,IKC de Bloeikas,Kemphaanweg,1,1756 BB,'T ZAND,0441,SCHAGEN,0224244000,primary,52.83476862,4.75903484
Noord-Holland,De Trimaran PC en RK Basisschool,Marsdiepstraat,278,1784 AW,DEN HELDER,0400,DEN HELDER,0223613191,primary,52.94350028,4.74078869
Noord-Holland,Basisschool De Kameleon,Middelzand,3501,1788 ES,JULIANADORP,0400,DEN HELDER,0223690078,primary,52.89614606,4.74613255
Noord-Holland,Openbare Basisschool Frankendael,Van Brederodestraat,2,1759 VJ,CALLANTSOOG,0441,SCHAGEN,0224581670,primary,52.83653652,4.70142513
Noord-Holland,Basisschool Torenven,Doorbraak,24,1749 AM,WARMENHUIZEN,0441,SCHAGEN,0226216020,primary,52.72120984,4.74621283
Noord-Holland,De Meerkoet,Schoolstraat,9,1746 AP,DIRKSHORN,0441,SCHAGEN,0224551624,primary,52.74784833,4.78108578
Noord-Holland,IKC De Kroon,De Verwachting,2,1761 VM,ANNA PAULOWNA,1911,HOLLANDS KROON,0223540903,primary,52.8613802,4.81710097
Noord-Holland,OBS De Zandhorst,De Verwachting,5,1761 VM,ANNA PAULOWNA,1911,HOLLANDS KROON,0223521462,primary,52.86133319,4.81723201
Noord-Holland,Openbare Basisschool De Brug,Maarten Breetstraat,1-B,1752 AG,SINT MAARTENSBRUG,0441,SCHAGEN,0224561790,primary,52.78236259,4.72471823
Noord-Holland,Openbare Basisschool 't Zwanenest,Jochem Blaauboerstraat,4,1751 CJ,SCHAGERBRUG,0441,SCHAGEN,0224571626,primary,52.80031591,4.76100323
Noord-Holland,Basisschool De Springschans,Schoolstraat,2,1755 NE,PETTEN,0441,SCHAGEN,0226381920,primary,52.76708026,4.66491799
Noord-Holland,Peetersschool,Richard Holstraat,8,1071 SM,AMSTERDAM,0363,AMSTERDAM,0206625997,primary,52.35213917,4.87761649
Noord-Holland,Basisschool M Wiegman,Zakedijkje,38,1862 HB,BERGEN NH,0373,BERGEN NH,0725894716,primary,52.66825297,4.71902777
Noord-Holland,Rooms Katholieke Basisschool St Adelbertus,Nieuwlandersingel,40,1814 CJ,ALKMAAR,0361,ALKMAAR,0725112562,primary,52.62721825,4.74673915
Noord-Holland,Rooms Katholieke Basisschool De Regenboog,Tochtwaard,14,1824 EZ,ALKMAAR,0361,ALKMAAR,0725610722,primary,52.64216479,4.75264633
Noord-Holland,Basisschool De Stek,Amalia van Solmsstraat,91,1814 NE,ALKMAAR,0361,ALKMAAR, ,primary,52.61868481,4.74058428
Noord-Holland,Rooms Katholieke Basisschool De Kring,Koornlaan,2,1815 GE,ALKMAAR,0361,ALKMAAR,0725117973,primary,52.63234031,4.73941938
Noord-Holland,Rooms Katholieke Basisschool St Matthias,Spieghelplein,45,1813 XV,ALKMAAR,0361,ALKMAAR,0725403606,primary,52.62465519,4.755902
Noord-Holland,Rooms katholieke Basisschool De Driemaster,Gabriel Metsulaan,36,1816 EP,ALKMAAR,0361,ALKMAAR,0725121006,primary,52.63459315,4.72248057
Noord-Holland,Rooms Katholieke Basisschool 't Baeken,Faktorij,123,1825 HC,ALKMAAR,0361,ALKMAAR,0725623275,primary,52.66060774,4.75964997
Noord-Holland,Rooms Katholieke Basisschool De Burijn,Stempelmakerstraat,20,1825 DP,ALKMAAR,0361,ALKMAAR,0725616433,primary,52.65300624,4.74763869
Noord-Holland,Rooms Katholieke Basisschool Het Kompas,Kofschipstraat,11,1826 CG,ALKMAAR,0361,ALKMAAR,0725614660,primary,52.65368784,4.7636044
Noord-Holland,Rooms Katholieke Basisschool Erasmus,J.M.P.de Biestraat,2-4,1827 PA,ALKMAAR,0361,ALKMAAR,0725624215,primary,52.67140318,4.76634467
Noord-Holland,De Lispeltuut,Damakker,3,1822 RP,ALKMAAR,0361,ALKMAAR,0725644596,primary,52.65627008,4.7710818
Noord-Holland,Antoniusschool voor Basisonderwijs,Teding van Berkhoutlaan,20,2111 ZC,AERDENHOUT,0377,BLOEMENDAAL,0235240508,primary,52.35924588,4.59852349
Noord-Holland,Basisschool De Scheepswerf,Christiaan v Abkoudestr,103,1132 AB,VOLENDAM,0385,EDAM-VOLENDAM,0299367767,primary,52.49962523,5.05068618
Noord-Holland,Sint Petrusbasisschool,Schoklandstraat,73,1131 KX,VOLENDAM,0385,EDAM-VOLENDAM,0229363955,primary,52.5041093,5.06755026
Noord-Holland,Basisschool de Blokwhere,Oosterom,1,1132 NA,VOLENDAM,0385,EDAM-VOLENDAM,0299363499,primary,52.50883038,5.07905758
Noord-Holland,Sint Jozef Basisschool,C J Conijnstraat,23,1131 DZ,VOLENDAM,0385,EDAM-VOLENDAM,0299364718,primary,52.49502447,5.07483118
Noord-Holland,De Samensprong,Edammerweg,54,1131 DR,VOLENDAM,0385,EDAM-VOLENDAM,0299363264,primary,52.49670815,5.06920886
Noord-Holland,'t Kofschip,Franekerlaan,23,1132 LE,VOLENDAM,0385,EDAM-VOLENDAM,0299320147,primary,52.51110569,5.06911998
Noord-Holland,Kindcentrum De Kiem,Prinses Marijkelaan,1,1934 EA,EGMOND AAN DEN HOEF,0373,BERGEN NH,0725061694,primary,52.62195725,4.65190337
Noord-Holland,Lourdesschool,Jisperweg,52,1464 NG,WESTBEEMSTER,0439,PURMEREND,0299681256,primary,52.5760607,4.89866466
Noord-Holland,De Hoge Akker,Dorpsstraat,35,1747 HA,TUITJENHORN,0441,SCHAGEN,0226391778,primary,52.73787698,4.74863587
Noord-Holland,Basisschool Sint Jan,Volleringweg,24,1738 BT,WAARLAND,0441,SCHAGEN,0226421461,primary,52.72498236,4.82914467
Noord-Holland,De Balein (Basisschool De Balein),Jan Ploegerlaan,1-A,1483 VR,DE RIJP,0361,ALKMAAR,0299671889,primary,52.55412379,4.84833512
Noord-Holland,Basisschool De Brug,Buurtweg,20,1921 CK,AKERSLOOT,0383,CASTRICUM,0251313761,primary,52.56403644,4.73157383
Noord-Holland,Basisschool Het Klimduin,Korhoendersweg,4,1873 JA,GROET,0373,BERGEN NH,0725091356,primary,52.72369859,4.67046353
Noord-Holland,Interconfessionele basisschool De Bonte Mol,Zuidje,10,1636 XC,SCHERMERHORN,0361,ALKMAAR,0725021201,primary,52.60024183,4.89003693
Noord-Holland,Familieschool,Jan Glijnisweg,61,1702 PA,HEERHUGOWAARD,1980,DIJK EN WAARD,0725714721,primary,52.65207095,4.84584033
Noord-Holland,Basisschool De Kerkuil,Lage Weide,2,1906 XC,LIMMEN,0383,CASTRICUM,0725057570,primary,52.57272037,4.70152332
Noord-Holland,St Radboud,Slimpad,18,1851 LB,HEILOO,0399,HEILOO,0725332530,primary,52.600587,4.70688837
Noord-Holland,Rooms Katholieke Basisschool De Doorbraak,Doorbraak,24,1749 AM,WARMENHUIZEN,0441,SCHAGEN,0226392673,primary,52.72120984,4.74621283
Noord-Holland,Rooms Katholieke Basisschool Benedictus,J.P. Hasebroekweg,21,1851 CK,HEILOO,0399,HEILOO,0725331857,primary,52.60464034,4.71875134
Noord-Holland,PJ Smitschool,Dreef,12-A,1701 GP,HEERHUGOWAARD,1980,DIJK EN WAARD,0725715730,primary,52.67006468,4.85089345
Noord-Holland,Rooms Katholieke Basisschool Sint Willibrord,Boekenstein,47,1852 WS,HEILOO,0399,HEILOO,0725320503,primary,52.60027827,4.68738996
Noord-Holland,RK Basissch De Paperclip,Van Eedenplein,7,1702 GW,HEERHUGOWAARD,1980,DIJK EN WAARD,0725715787,primary,52.66714397,4.8377867
Noord-Holland,Basisschool de Boomladder,Rozenlaan,6,1702 TG,HEERHUGOWAARD,1980,DIJK EN WAARD,0725715577,primary,52.66286397,4.83953576
Noord-Holland,Daltonschool Columbus,Weegbree,2,1705 RA,HEERHUGOWAARD,1980,DIJK EN WAARD,0725727111,primary,52.64153569,4.81751368
Noord-Holland,Kindcentrum De Vaart,Standerdmolen,2-8,1703 NK,HEERHUGOWAARD,1980,DIJK EN WAARD,0725716488,primary,52.65606822,4.82882011
Noord-Holland,Zevensprong,Saenredamlaan,2,1701 MD,HEERHUGOWAARD,1980,DIJK EN WAARD,0725717081,primary,52.67756381,4.85075367
Noord-Holland,Kindcentrum De Ontdekkers,De Hucht,6,1851 ZC,HEILOO,0399,HEILOO,0725339815,primary,52.59001828,4.71190588
Noord-Holland,De Zonnewijzer,Middenweg,30-A,1703 RC,HEERHUGOWAARD,1980,DIJK EN WAARD,0725721509,primary,52.65339464,4.81771189
Noord-Holland,Rooms-Katholieke Basisschool De Zeppelin,Anna Polaktuin,27,1705 JS,HEERHUGOWAARD,1980,DIJK EN WAARD,0725726782,primary,52.64625697,4.82661408
Noord-Holland,Basisschool Reflector,Keerkring,49,1705 SP,HEERHUGOWAARD,1980,DIJK EN WAARD,0725346226,primary,52.6467545,4.80718845
Noord-Holland,De Vlindertuin,Cornelia van Arkeldijk,24,1705 NP,HEERHUGOWAARD,1980,DIJK EN WAARD,0725720341,primary,52.64493947,4.82073379
Noord-Holland,Het Kleurenorkest,Hogeweg,55,1906 CC,LIMMEN,0383,CASTRICUM,0725054606,primary,52.56916329,4.68776283
Noord-Holland,De Nieuwe Draai,Oosterweg,49,1706 BT,HEERHUGOWAARD,1980,DIJK EN WAARD,0722040448,primary,52.66221771,4.85793903
Noord-Holland,RK Basissch Tweemaster,Holleblok,8,1273 EG,HUIZEN,0406,HUIZEN,0355250955,primary,52.30170562,5.25479852
Noord-Holland,De Springplank,Aristoteleslaan,135,1277 AV,HUIZEN,0406,HUIZEN,0355256960,primary,52.29842881,5.27982596
Noord-Holland,Rooms Katholieke Basisschool De Hoeksteen,Roerdompplein,9,1602 RW,ENKHUIZEN,0388,ENKHUIZEN,0228313662,primary,52.71125781,5.2803541
Noord-Holland,Jozefschool,Zandbergen,2,1671 MA,MEDEMBLIK,0420,MEDEMBLIK,0227542146,primary,52.76169872,5.10351052
Noord-Holland,St Nicolaas school,Ganker,1,1688 CR,NIBBIXWOUD,0420,MEDEMBLIK,0229571627,primary,52.69080227,5.05850218
Noord-Holland,RK Basisschool de Caegh,Laan van Meerweijde,2,1713 BM,OBDAM,1598,KOGGENLAND,0226451375,primary,52.67353587,4.90931313
Noord-Holland,Basisschool Gerardus Majella,Sportlaan,12,1693 CZ,WERVERSHOOF,0420,MEDEMBLIK,0228582338,primary,52.74352707,5.14065966
Noord-Holland,Basisschool De Schelp,Europasingel,110,1693 GV,WERVERSHOOF,0420,MEDEMBLIK,0228581761,primary,52.73338441,5.15472778
Noord-Holland,BAVO-School,Middengouw,13,1645 PN,URSEM,1598,KOGGENLAND,0725021422,primary,52.62689507,4.89388386
Noord-Holland,Rooms Katholieke Basisschool Sint Lidwina,Zwaagdijk,423,1685 PD,ZWAAGDIJK-WEST,0420,MEDEMBLIK,0229573134,primary,52.67337334,5.05404987
Noord-Holland,Rooms Katholieke Basisschool Sint Jozef,Zwaagdijk,204,1682 NP,ZWAAGDIJK-OOST,0420,MEDEMBLIK,0228581424,primary,52.70204346,5.12469495
Noord-Holland,Petrus Canisiusschool,Vekenweg,4,1663 BA,DE WEERE,0432,OPMEER,0229581335,primary,52.72125126,5.00000817
Noord-Holland,Rooms Katholieke Basisschool St Bernadette,Zuidermeerweg,58,1652 CV,ZUIDERMEER,1598,KOGGENLAND,0229561456,primary,52.66430571,4.97441221
Noord-Holland,Jozef en Mariaschool,Pieter Koppesstraat,14,1641 LS,SPIERDIJK,1598,KOGGENLAND,0229561493,primary,52.65054467,4.94190834
Noord-Holland,Rooms Katholieke Basisschool Pancratius,Doelenstraat,17,1601 GL,ENKHUIZEN,0388,ENKHUIZEN,0228312846,primary,52.70276447,5.28857708
Noord-Holland,Basisschool Maria,Bagijnhof,39,1671 CC,MEDEMBLIK,0420,MEDEMBLIK,0227541488,primary,52.771849,5.10311173
Noord-Holland,Basisschool Sint Hieronymus,Kerkweg,16,1687 PJ,WOGNUM,0420,MEDEMBLIK,0229571539,primary,52.68526034,5.01424098
Noord-Holland,Rooms Katholieke Basisschool De Bangert,Hooijschuurstraat,2,1619 CT,ANDIJK,0420,MEDEMBLIK,0228592361,primary,52.73787004,5.17976925
Noord-Holland,Rooms Katholieke Basisschool De stek,Veldstralaan,4,1715 EP,SPANBROEK,0432,OPMEER,0226351217,primary,52.69954088,4.94790805
Noord-Holland,Rooms Katholieke Basisschool De Ark,Burgemeester Kooimanweg,1,1711 KK,HENSBROEK,1598,KOGGENLAND,0226452072,primary,52.65862023,4.88626342
Noord-Holland,Basisschool St Werenfridus,Dorpsstraat,75-77,1693 AC,WERVERSHOOF,0420,MEDEMBLIK,0228581739,primary,52.72981668,5.15898702
Noord-Holland,De Sprankeling,Buitenroede,12,1633 GZ,AVENHORN,1598,KOGGENLAND,0229343500,primary,52.62280793,4.95431207
Noord-Holland,Basisschool St Wulfram,Burg Heymansstraat,8,1718 AN,HOOGWOUD,0432,OPMEER,0226355843,primary,52.71399681,4.93744019
Noord-Holland,Julianaschool,Willem Kalfflaan,3,1401 CL,BUSSUM,1942,GOOISE MEREN,0356911994,primary,52.27805326,5.18110525
Noord-Holland,Christelijke Nationale Basisschool Warin,Overmeerseweg,36,1394 BD,NEDERHORST DEN BERG,1696,WIJDEMEREN,0294251351,primary,52.2614542,5.04547739
Noord-Holland,Protestants Christelijke Basisschool De Regenboog,Elbert Mooijlaan,86,1241 BE,KORTENHOEF,1696,WIJDEMEREN,0356560408,primary,52.24264044,5.11368953
Noord-Holland,IKC-Wereldwijs,Laan van Eikenrode,51,1231 BN,LOOSDRECHT,1696,WIJDEMEREN,0355821848,primary,52.20344633,5.13900317
Noord-Holland,Rehobothschool,Westwalstraat,49,1411 PD,NAARDEN,1942,GOOISE MEREN,0356946240,primary,52.29396009,5.16011911
Noord-Holland,De Zonnewijzer,Lange Heul,149-B,1403 NH,BUSSUM,1942,GOOISE MEREN,0356989339,primary,52.26336956,5.16853059
Noord-Holland,Christelijke Basisschool Avonturijn,De Melkfabriek,5,1221 CE,HILVERSUM,0402,HILVERSUM,0356859913,primary,52.22987947,5.18674485
Noord-Holland,Flore,Banckertlaan,130,1215 RH,HILVERSUM,0402,HILVERSUM,0356244375,primary,52.21077817,5.15059548
Noord-Holland,Nassauschool,Merelstraat,45,1223 NS,HILVERSUM,0402,HILVERSUM,0356858172,primary,52.22349288,5.19447325
Noord-Holland,Wilhelminaschool,Gijsbrecht van Amstelstr,4,1213 CK,HILVERSUM,0402,HILVERSUM,0356215840,primary,52.21600797,5.18150748
Noord-Holland,Julianaschool Kwartellaan,Kwartellaan,4,1403 BE,BUSSUM,1942,GOOISE MEREN,0356911278,primary,52.26980205,5.18782971
Noord-Holland,Stichting Joodse Kindergemeenschap Cheider,Zeelandstraat,11,1082 BV,AMSTERDAM,0363,AMSTERDAM,0206465564,primary,52.3267993,4.87893409
Noord-Holland,Eerste Montessorischool,Kaj Munkweg,45,2131 RV,HOOFDDORP,0394,HAARLEMMERMEER,0235611500,primary,52.30930561,4.67883994
Noord-Holland,Montessorischool Floriande,Deltaweg,103,2134 XS,HOOFDDORP,0394,HAARLEMMERMEER,0235619792,primary,52.30952833,4.6377748
Noord-Holland,Lubertischool,Brink,29,1796 AH,DE KOOG,0448,TEXEL,0222317778,primary,53.09674252,4.75985444
Noord-Holland,Protestant Christelijke Basisschool De Fontein,Emmalaan,47,1791 AT,DEN BURG,0448,TEXEL,0222313598,primary,53.05049731,4.79854304
Noord-Holland,Gideonschool Basisschool Protestants Christelijk Onderwijs,Princenhof,2,1611 WS,BOVENKARSPEL,0532,STEDE BROEC,0228520344,primary,52.68967033,5.23786391
Noord-Holland,De Wegwijzer-Basisschool School met de Bijbel,Hazepad,4,1674 NP,OPPERDOES,0420,MEDEMBLIK,0227543553,primary,52.75955181,5.07567465
Noord-Holland,Protestants Christelijke Basisschool De Regenboog,Stroet,72,1744 GL,SINT MAARTEN,0441,SCHAGEN,0224551652,primary,52.75206807,4.76250779
Noord-Holland,Basisschool Het Koggeschip,Koggenlaan,35,1671 KH,MEDEMBLIK,0420,MEDEMBLIK,0227542948,primary,52.76489229,5.10870492
Noord-Holland,Idenburgschool,Dijkweg,30,1619 HB,ANDIJK,0420,MEDEMBLIK,0228591463,primary,52.7437595,5.242736
Noord-Holland,Dr A Kuyperschool,Buttervin,1,1619 DB,ANDIJK,0420,MEDEMBLIK,0228592983,primary,52.74647544,5.21636209
Noord-Holland,Protestants Christelijke Basisschool Enkhuizen,Toereppel,21,1602 KG,ENKHUIZEN,0388,ENKHUIZEN,0228314808,primary,52.71259709,5.26855858
Noord-Holland,De Ark,Vincent van Goghlaan,2,1741 JR,SCHAGEN,0441,SCHAGEN,0224212933,primary,52.79206891,4.7973493
Noord-Holland,Protestants Christelijke Basisschool het Baken,Sternstraat,29,1771 AN,WIERINGERWERF,1911,HOLLANDS KROON,0227603466,primary,52.8535584,5.02649863
Noord-Holland,Basisschool De Wegwijzer,Pienterpad,3,1775 AX,MIDDENMEER,1911,HOLLANDS KROON,0227502113,primary,52.80873288,4.99484034
Noord-Holland,Het Creiler Woud,Bollenstraat,66,1773 AK,KREILEROORD,1911,HOLLANDS KROON,0227663536,primary,52.84400658,5.08356957
Noord-Holland,Basisschool Schoter Duyn,Heiligharn,125,1785 SZ,DEN HELDER,0400,DEN HELDER,0683544639,primary,52.93391219,4.77429025
Noord-Holland,Basisschool Koningin Juliana,Lombokstraat,2-B,1782 SR,DEN HELDER,0400,DEN HELDER,0223619293,primary,52.95809375,4.7503136
Noord-Holland,Basisschool De Fontein,IJsselmeerstraat,184,1784 MA,DEN HELDER,0400,DEN HELDER,0223660731,primary,52.9371703,4.74820081
Noord-Holland,Basisschool De Rank,Drooghe Bol,1007,1788 VA,JULIANADORP,0400,DEN HELDER,0223690075,primary,52.88522034,4.74164825
Noord-Holland,Basisschool De Verrekijker,Vogelzand,4104,1788 MJ,JULIANADORP,0400,DEN HELDER,0223690074,primary,52.89240784,4.73753467
Noord-Holland,Montessori Bassisschool,Admiraliteitsweg,40,1601 ED,ENKHUIZEN,0388,ENKHUIZEN,0228203000,primary,52.69987166,5.28061846
Noord-Holland,Dr J P Thijsseschool,Emmalaan,47,1791 AT,DEN BURG,0448,TEXEL,0222313879,primary,53.05049731,4.79854304
Noord-Holland,Openbare Basisschool Durperhonk,Klimpstraat,27,1795 AL,DE COCKSDORP,0448,TEXEL,0222316516,primary,53.15551926,4.86726761
Noord-Holland,De Vliekotter,Vliestraat,26,1794 AV,OOSTEREND NH,0448,TEXEL,0222318903,primary,53.08571747,4.87111418
Noord-Holland,De Bruinvis,Trompstraat,1,1792 BJ,OUDESCHILD,0448,TEXEL,0222313893,primary,53.03600115,4.8465444
Noord-Holland,Vrije School Stella Maris,Emmalaan,47,1791 AT,DEN BURG,0448,TEXEL,0222312073,primary,53.05049731,4.79854304
Noord-Holland,Jenaplanschool De Nieuwe Kring,Prinses Beatrixlaan,156-C,1111 GH,DIEMEN,0384,DIEMEN,0206954488,primary,52.33945164,4.96858117
Noord-Holland,Oecumenische daltonschool De Rivieren,Lekstraat,35-37,1079 EM,AMSTERDAM,0363,AMSTERDAM,0206641267,primary,52.3439442,4.90358896
Noord-Holland,Oecumenische basisschool De Catamaran,Bentinckstraat,78,1051 GN,AMSTERDAM,0363,AMSTERDAM,0206840200,primary,52.38325446,4.8713397
Noord-Holland,Oecumenische basisschool Het Museumkwartier,Van de Veldestraat,10,1071 CW,AMSTERDAM,0363,AMSTERDAM,0206795827,primary,52.35897068,4.87990151
Noord-Holland,Oecumenische Basisschool Frankendael,Hogeweg,61,1098 CA,AMSTERDAM,0363,AMSTERDAM,0204638100,primary,52.35634428,4.93484575
Noord-Holland,Oecumenische basisschool Oranje Nassau,Ribesstraat,13-15,1032 JR,AMSTERDAM,0363,AMSTERDAM,0206360005,primary,52.39349238,4.91536438
