PROVINCIE;BEVOEGD GEZAG NUMMER;INSTELLINGSCODE;INSTELLINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM
Overijssel;58761;19LD;Basisschool St. Gerardus;Kerkstraat;155;7532 AS;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534611667; ;Kerkstraat;155;7532 AS;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19LU;De Regenboog;Het Stroink;60;7542 GT;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534766477;www.skoe.nl/regenboog;Het Stroink;60;7542 GT;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19MF;Basisschool de Troubadour;Sonatestraat;44-A;7534 XC;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534611691;www.skoe.nl/troubadour;Sonatestraat;44-A;7534 XC;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19MN;De Kubus;Velveweg;50;7533 XK;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534306037;www.skoe.nl/kubus;Velveweg;50;7533 XK;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19MY;Basisschool Sint Jan;Haaksbergerstraat;255;7545 GH;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534314301;www.skoe.nl/st-jan;Haaksbergerstraat;255;7545 GH;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NB;Basisschool Alfonsus;Pastoor Geertmanstraat;10;7535 BZ;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534314249; ;Pastoor Geertmanstraat;10;7535 BZ;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NE;De Windroos;Het Bijvank;107;7544 DA;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534762082;www.skoe.nl/windroos;Het Bijvank;107;7544 DA;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NH;Bonifatius;Zaanstraat;10;7523 HC;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534354871;www.skoe.nl/bonifatius;Zaanstraat;10;7523 HC;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NM;Paus Joannes;Floraparkstraat;155;7531 XG;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534353811;www.skoe.nl;Floraparkstraat;155;7531 XG;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NP;De Zonnewijzer;Regulusstraat;8;7521 DX;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534328080;www.skoe.nl/zonnewijzer;Regulusstraat;8;7521 DX;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NS;Basisschool Menkotoren;Rijnstraat;15;7523 GD;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534304939;www.skoe.nl/menkotoren;Rijnstraat;15;7523 GD;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19NV;De Triangel;Gerard Terborghstraat;1;7545 BV;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534837060;www.skoe.nl/triangel;Gerard Terborghstraat;1;7545 BV;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19OB;Bomans;Veldhoflanden;92;7542 LX;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534771751;www.skoe.nl;Veldhoflanden;92;7542 LX;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;19OF;HelmerWijs;Ravenhorsthoek;38;7546 EA;ENSCHEDE;0153;ENSCHEDE;Rooms-Katholiek;0534774654;www.jongehelden-enschede.nl;Ravenhorsthoek;38;7546 EA;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;26AH;Schateiland;Esmarkelaan;207;7534 JZ;ENSCHEDE;0153;ENSCHEDE;Samenwerking PC, RK;0534617500;www.skoe.nl;Esmarkelaan;207;7534 JZ;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;58761;31BK;Ouverture;Ouverturestraat;68;7534 CP;ENSCHEDE;0153;ENSCHEDE;Protestants-Christelijk;0534611776;www.ouverturevco.nl;Ouverturestraat;68;7534 CP;ENSCHEDE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61661;08OZ;Gereformeerde Basisschool De Fontein;Wederiklaan;1;8265 DA;KAMPEN;0166;KAMPEN;Protestants-Christelijk;0383314284;www.fontein-kampen.nl;Wederiklaan;1;8265 DA;KAMPEN;18;Zwolle;06;IJssel en Vecht;10;IJssel-Vecht;10;Noord-Overijssel;05;Zwolle-Meppel en omstreken;10;IJssel-Vecht
Overijssel;61751;04PO;Basissch De Marliaantjes;Hammerweg;8;7447 SM;HELLENDOORN;0163;HELLENDOORN;Protestants-Christelijk;0548681270;https://www.sco-t.nl/websites/demarliaantjes/;Hammerweg;8;7447 SM;HELLENDOORN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;09QR;De Smithoek;Roelofsbrink;12;7683 CK;DEN HAM OV;1700;TWENTERAND;Protestants-Christelijk;0546671372;www.de-smithoek.nl;Postbus;53;7683 ZH;DEN HAM OV;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;09UG;Christelijke Basisschool De Fontein;Hoofdweg;56;7676 AG;WESTERHAAR-VRIEZENV WIJK;1700;TWENTERAND;Protestants-Christelijk;0546658122;https://www.sco-t.nl/websites/defontein/;Oranjestraat;2-C;7676 BH;WESTERHAAR-VRIEZENV WIJK;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;10KP;De Maten;Broekmaten;6;7683 XH;DEN HAM OV;1700;TWENTERAND;Protestants-Christelijk;0546671231;www.de-maten.nl;Broekmaten;6;7683 XH;DEN HAM OV;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;12KM;Basisschool De Tweeklank;Albardastraat;35;7611 BE;AADORP;0141;ALMELO;Protestants-Christelijk;0546863213;http://www.sco-t.nl/websites/detweeklank/school/;Albardastraat;35;7611 BE;AADORP;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;12TB;Basisschool de Bron;Molenstraat;2;7671 KB;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546567748;debron.sco-t.nl;Molenstraat;2;7671 KB;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;12ZN;Christelijke Basisschool Eltheto;Schoolstraat;9;7671 GG;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546567656;eltheto.sco-t.nl;Schoolstraat;9;7671 GG;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;13FI;De Regenboog;De Leeuwerik;1;7671 ZX;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546562580;deregenboog.sco-t.nl;De Leeuwerik;1;7671 ZX;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;13PK;Christelijke Basisschool Rehoboth;Buitenlandweg;1;7671 RK;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546567564;rehoboth.sco-t.nl;Buitenlandweg;1;7671 RK;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;13TK;Christelijke Basisschool De Polle;Oude Hoevenweg;97;7671 PH;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546567637;depolle.sco-t.nl;Oude Hoevenweg;97;7671 PH;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;61751;22LL;Protestants Christelijke Basisschool Shalom;Zicht;2;7671 ND;VRIEZENVEEN;1700;TWENTERAND;Protestants-Christelijk;0546567547;www.shalom.sco-t.nl;Zicht;2;7671 ND;VRIEZENVEEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;63091;06RT;Notter School Met De Bijbel;Klokkendijk;16;7467 PD;NOTTER;0189;WIERDEN;Protestants-Christelijk;0548518988;www.notter-zuna.nl;Klokkendijk;16;7467 PD;NOTTER;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;15JC;Montessori 't Annink;Bergweg;34;7557 BT;HENGELO OV;0164;HENGELO;Openbaar;0742916073;www.anninksschool.nl;Bergweg;34;7557 BT;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;15XP;Basisschool De Horizon;Brusselstraat;15;7559 NN;HENGELO OV;0164;HENGELO;Openbaar;0748200347;www.dehorizon-hengelo.nl;Brusselstraat;15;7559 NN;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;15ZP;Wilbertschool;Ruijsdaelstraat;45;7556 WS;HENGELO OV;0164;HENGELO;Openbaar;0742914499;www.wilbertschool.nl;Ruijsdaelstraat;45;7556 WS;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;16BH;IKC Aventurijn;Breemarsweg;483;7555 KA;HENGELO OV;0164;HENGELO;Openbaar;0742917939;www.aventurijn-hengelo.nl;Breemarsweg;483;7555 KA;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;16IE;IKC De Wooldermarke;Semmelweisstraat;44;7555 NT;HENGELO OV;0164;HENGELO;Openbaar;0742425779;www.dewooldermarke.nl;Semmelweisstraat;44;7555 NT;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17LE;IKC 't Eimink;Johan Buziaustraat;14;7558 LA;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742780775; ;Johan Buziaustraat;14;7558 LA;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17LY;IKC De Kiem;Klaas de Rookstraat;53;7558 DJ;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742770067;www.deschothorst.nl;Klaas de Rookstraat;53;7558 DJ;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17OC;Basisschool De Bleek;Kerkpad;9;7554 PR;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0743676270;www.ikcdebleek.nl;Kerkpad;9;7554 PR;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17PI;Esrein;Kerkstraat;116;7553 VX;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742919911;www.esreinschool.nl;Kerkstraat;116;7553 VX;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17QN;De Hunenborg;Old Ruitenborgh;31;7556 NK;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742911629;www.dehunenborg.nl;Old Ruitenborgh;31;7556 NK;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17RC;Dalton IKC Plechelmus;Wilbertstraat;15-A;7556 WH;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742916271;www.daltonikcplechelmus.nl;Wilbertstraat;15-C;7556 WH;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17SZ;IKC Sint Jan;Oude Postweg;55;7557 DA;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742914073;www.st-janschool.nl;Oude Postweg;55;7557 DA;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;17TI;IKC Titus Brandsma;Drienerstraat;51;7551 HL;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742910500;www.titusbrandsma.nl;Drienerstraat;51;7551 HL;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;23RW;IKC Hart van Slangenbeek;Luxemburgstraat;100;7559 NB;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742773553;www.detelgenkamp.nl;Luxemburgstraat;100;7559 NB;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;23RX;IKC Berflo;Apolloplein;1;7552 VG;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742910291;www.pausjoannes-school.nl;Apolloplein;1;7552 VG;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;65287;30VC;De Akker;P.C. Hooftlaan;202;7552 HE;HENGELO OV;0164;HENGELO;Rooms-Katholiek;0742424545;www.ogtbdeakker.nl;P.C. Hooftlaan;202;7552 HE;HENGELO OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;03LS;Klim Op School;Lentfersweg;29;7461 EJ;RIJSSEN;1742;RIJSSEN-HOLTEN;Rooms-Katholiek;0548541490;www.klimopschoolrijssen.nl;Lentfersweg;29;7461 EJ;RIJSSEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;03NP;Basisschool Sint Sebastianus;Bibenstraat;19;7447 CK;HELLENDOORN;0163;HELLENDOORN;Rooms-Katholiek;0548654742;www.sint-sebastianusschool.nl;Bibenstraat;19;7447 CK;HELLENDOORN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;03RC;Basisschool Sint Stephanus;Sint Stephanusstraat;3;7625 PH;ZENDEREN;0147;BORNE;Rooms-Katholiek;0742662583; ;Sint Stephanusstraat;3;7625 PH;ZENDEREN;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;03UJ;De Langewieke;Langewijk;178-A;7701 AK;DEDEMSVAART;0160;HARDENBERG;Rooms-Katholiek;0523613309;www.delangewieke.nl;Langewijk;178-A;7701 AK;DEDEMSVAART;19;Hardenberg/Gramsbergen;06;IJssel en Vecht;10;IJssel-Vecht;10;Noord-Overijssel;04;Assen-Hoogeveen-Emmen;10;IJssel-Vecht
Overijssel;68836;06JC;De Rietslenke;Nicolaas Beetsstraat;6;7442 TL;NIJVERDAL;0163;HELLENDOORN;Rooms-Katholiek;0548612045;www.rietslenke.nl;Nicolaas Beetsstraat;6;7442 TL;NIJVERDAL;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;06RP;Rooms Katholieke Basisschool Sint Stephanus;Pastoor Ossestraat;8;7627 PL;BORNERBROEK;0141;ALMELO;Rooms-Katholiek;0743841585;www.stephanus.nl;Pastoor Ossestraat;8;7627 PL;BORNERBROEK;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;06TR;Basisschool Willibrordus;De Seringen;2;7681 JE;VROOMSHOOP;1700;TWENTERAND;Rooms-Katholiek;0546646211;www.willibrordusschoolvroomshoop.nl;De Seringen;2;7681 JE;VROOMSHOOP;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;07RM;Rooms Katholieke Basisschool Op Weg;Pastoor Langedijkstraat;1;7448 AL;HAARLE GEM HELLENDOORN;0163;HELLENDOORN;Rooms-Katholiek;0548595251;www.opweghaarle.nl;Pastoor Langedijkstraat;1;7448 AL;HAARLE GEM HELLENDOORN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;08ZB;Roomskatholieke Maria School;Bongerd;1;7642 DA;WIERDEN;0189;WIERDEN;Rooms-Katholiek;0546572690;www.mariaschoolwierden.nl;Bongerd;1;7642 DA;WIERDEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;09LC;Basisschool De Wingerd;Bachlaan;60;7442 JH;NIJVERDAL;0163;HELLENDOORN;Rooms-Katholiek;0548612055;www.dewingerdnijverdal.nl;Bachlaan;60;7442 JH;NIJVERDAL;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;09WN;Het Galjoen;Kruizemunthof;4;7641 EX;WIERDEN;0189;WIERDEN;Rooms-Katholiek;0546573236;www.het-galjoen.nl;Kruizemunthof;4;7641 EX;WIERDEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;10GD;Basisschool De Triangel;Kuperserf;1;7443 HC;NIJVERDAL;0163;HELLENDOORN;Rooms-Katholiek;0548617329;www.triangelnijverdal.nl;Postbus;194;7440 AD;NIJVERDAL;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;68836;10HT;Basisschool De Talenter;Margrietlaan;1;7468 AN;ENTER;0189;WIERDEN;Rooms-Katholiek;0547381647;www.detalenter.nl;Margrietlaan;1;7468 AN;ENTER;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;71242;06TU;Deventer Leerschool voor Basisonderwijs;Brinkpoortstraat;7;7411 HR;DEVENTER;0150;DEVENTER;Algemeen bijzonder;0570616801;www.deventerleerschool.nl;Brinkpoortstraat;7;7411 HR;DEVENTER;20;Deventer;09;Stedendriehoek;11;Stedendriehoek;11;Zuidwest-Overijssel;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek
Overijssel;75219;03SC;Willibrord;Johanninksweg;4;7591 NX;DENEKAMP;1774;DINKELLAND;Rooms-Katholiek;0541351896; ;Johanninksweg;4;7591 NX;DENEKAMP;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;03XA;Plechelmus-School;Plechelmusstraat;9;7587 AL;DE LUTTE;0168;LOSSER;Rooms-Katholiek;0541551507;www.plechelmus-delutte.nl;Plechelmusstraat;9;7587 AL;DE LUTTE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;04EV;Bernardus-School;Hoflaan;6;7597 LS;SAASVELD;1774;DINKELLAND;Rooms-Katholiek;0743494327; ;Hoflaan;6;7597 LS;SAASVELD;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;05EP;De Kerkewei;Kerkewei;2;7596 KN;ROSSUM OV;1774;DINKELLAND;Rooms-Katholiek;0541625234; ;Kerkewei;2;7596 KN;ROSSUM OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;05KK;n Boaken;Heggelkampsweg;4;7636 RB;AGELO;1774;DINKELLAND;Rooms-Katholiek;0541291912; ;Heggelkampsweg;4;7636 RB;AGELO;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;06PT;St Aloysiussch;Sint Remigiusstraat;5;7595 AM;WEERSELO;1774;DINKELLAND;Rooms-Katholiek;0541661445;www.konot.nl/scholen/aloysius;Sint Remigiusstraat;5;7595 AM;WEERSELO;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;07EF;Willibrordus;Kerkweg;1;7561 PT;DEURNINGEN;1774;DINKELLAND;Rooms-Katholiek;0742780314;www.willibrordusdn.nl;Kerkweg;1;7561 PT;DEURNINGEN;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;08MS;Rooms Katholieke Alexanderschool;Ootmarsumsestraat;21;7591 EN;DENEKAMP;1774;DINKELLAND;Rooms-Katholiek;0541351769; ;Ootmarsumsestraat;21;7591 EN;DENEKAMP;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;09BB;R.K. Basisschool De Meander;Profietstraat;8;7631 GR;OOTMARSUM;1774;DINKELLAND;Rooms-Katholiek;0541291619;www.bs-demeander.nl;Profietstraat;8;7631 GR;OOTMARSUM;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;09LS;De Zevenster;Meester Muldersstraat;45;7591 VA;DENEKAMP;1774;DINKELLAND;Rooms-Katholiek;0541351716; ;Meester Muldersstraat;45;7591 VA;DENEKAMP;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;09XH;Rooms Katholieke Basisschool De Maten;Guido Gezellestraat;35;7576 AG;OLDENZAAL;0173;OLDENZAAL;Rooms-Katholiek;0541532607;www.dematenoldenzaal.nl;Guido Gezellestraat;35;7576 AG;OLDENZAAL;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;10GT;De Veldkamp;Churchillstraat;2;7591 CX;DENEKAMP;1774;DINKELLAND;Rooms-Katholiek;0541351935; ;Churchillstraat;2;7591 CX;DENEKAMP;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;10PS;De Leemstee;Helmichstraat;44;7574 TX;OLDENZAAL;0173;OLDENZAAL;Rooms-Katholiek;0541532725;www.leemstee.nl;Helmichstraat;44;7574 TX;OLDENZAAL;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;10XP;'t Kampke;Ottershagenweg;45;7635 LT;LATTROP-BREKLENKAMP;1774;DINKELLAND;Rooms-Katholiek;0541229393; ;Ottershagenweg;45;7635 LT;LATTROP-BREKLENKAMP;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;11EN;Drieeenheidsschool;Meijbreestraat;11;7573 EP;OLDENZAAL;0173;OLDENZAAL;Rooms-Katholiek;0541512279;www.drie1.nl;Meijbreestraat;11;7573 EP;OLDENZAAL;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;11LK;'n Esch;Schoolstraat;18;7634 PS;TILLIGTE;1774;DINKELLAND;Rooms-Katholiek;0541221200; ;Schoolstraat;18;7634 PS;TILLIGTE;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;11QT;Franciscusschool;Lyceumstraat;2-B;7572 CP;OLDENZAAL;0173;OLDENZAAL;Rooms-Katholiek;0541533561;www.franciscusschool.nl/;Lyceumstraat;2-B;7572 CP;OLDENZAAL;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;11WU;Mariaschool;Beuningerstraat;63;7588 RG;BEUNINGEN OV;0168;LOSSER;Rooms-Katholiek;0541351948; ;Beuningerstraat;63;7588 RG;BEUNINGEN OV;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;12TE;De Esch;Oosterikweg;1;7577 PL;OLDENZAAL;0173;OLDENZAAL;Rooms-Katholiek;0541513460;www.bs-de-esch.nl;Oosterikweg;1;7577 PL;OLDENZAAL;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;12ZQ;De Bongerd;Wieldraaierlaan;120;7577 NR;OLDENZAAL;0173;OLDENZAAL;Rooms-Katholiek;0541580580;www.daltondebongerd.nl;Wieldraaierlaan;120;7577 NR;OLDENZAAL;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;75219;13KR;De Wendakker;Zandhorstlaan;95;7576 VR;OLDENZAAL;0173;OLDENZAAL;Rooms-Katholiek;0541517584;www.wendakker.nl;Zandhorstlaan;95;7576 VR;OLDENZAAL;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;77196;13NP;Beatrixschool;Van Broekhuizenstraat;4;7461 VW;RIJSSEN;1742;RIJSSEN-HOLTEN;Protestants-Christelijk;0548540677;www.beatrixschool-rijssen.nl;Postbus;221;7460 AE;RIJSSEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;77196;13RZ;Basisschool Juliana;Roerdomp;24;7462 XC;RIJSSEN;1742;RIJSSEN-HOLTEN;Protestants-Christelijk;0548636000;www.julianaschool.net;De Stroekeld;139;7463 CB;RIJSSEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;77196;13VR;Basisschool Wilhelmina;Bevervoorde;17;7462 AA;RIJSSEN;1742;RIJSSEN-HOLTEN;Protestants-Christelijk;0548540555;www.wilhelminaschool-rijssen.nl;Postbus;211;7460 AE;RIJSSEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;77196;13ZG;Basisschool Willem Alexander;Koninginneweg;44-A;7462 HN;RIJSSEN;1742;RIJSSEN-HOLTEN;Protestants-Christelijk;0548540008;www.waschool.nl;Postbus;297;7460 AG;RIJSSEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;77196;14FI;Basisschool Johan Friso;Johannes Vermeerstraat;8;7462 BN;RIJSSEN;1742;RIJSSEN-HOLTEN;Protestants-Christelijk;0548540330;www.jfschool.nl;Postbus;162;7460 AD;RIJSSEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;77196;14IA;Basisschool Constantyn;Braakmansdijk;7;7462 LX;RIJSSEN;1742;RIJSSEN-HOLTEN;Protestants-Christelijk;0548540799;www.constantijnschool.net;Braakmansdijk;7;7462 LX;RIJSSEN;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;77456;06UC;Vrije School de Zevenster;Operalaan;150;7577 JA;OLDENZAAL;0173;OLDENZAAL;Antroposofisch;0541521050;www.vrijeschoololdenzaal.nl;Operalaan;150;7577 JA;OLDENZAAL;22;Enschede;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;77456;06ZK;Basisschool Vrije School Almelo;Biesterweg;6;7608 RN;ALMELO;0141;ALMELO;Antroposofisch;0546492727;www.devrijeschoolalmelo.nl;Biesterweg;6;7608 RN;ALMELO;21;Almelo;07;Twente;12;Twente;12;Twente;06;Twente;12;Twente
Overijssel;77456;08OY;Vrije School de Kleine Johannes;Oosterstraat;3-A/B;7413 XV;DEVENTER;0150;DEVENTER;Antroposofisch;0570626115; ;Oosterstraat;3-A/B;7413 XV;DEVENTER;20;Deventer;09;Stedendriehoek;11;Stedendriehoek;11;Zuidwest-Overijssel;07;Apeldoorn en midden-IJsselgebied;11;Stedendriehoek
